	Term	p-value	z-score	CS	Related Genes
350	FOXA1_ChIP-Seq_VCAP_Human	6.52e-07	0.61	-8.2	DDX6, CEBPB, GGNBP2, BTG1, AKAP8L, NRM, NEDD9, SLC4A1, IRS2, RELA, HERPUD1, RAP1B, UGCG, LBH, MKNK2, SLC38A2, JUNB, RPS13, PLK3, MBNL1, ST6GAL1, RNF44, WSB1, H3F3B, ZCRB1, MLL5, KLF4, RNF145, KLF7, KLF6, FCHSD2, POLR1D, TXNIP, CCDC86, HBP1, STT3B, LRP10, SQSTM1
351	GATA4_ChIP-Seq_YYC3_Human	4.30e-06	0.74	-8.73	OAT, BTG1, DGKD, LENG9, SLC2A1, TNFAIP3, IRS2, ATP1A1, SMG7, ETS1, RPS15, GNA13, UGCG, FTH1, RNF19A, CYTIP, CTSE, SLC38A2, TBC1D15, MBNL1, WSB1, CHKA, GADD45A, PLAUR, HMHA1, MLL5, GTPBP4, GADD45G, TGFBR2, LASS2, RNF145, BCL6, XCL1, MYH9, STT3B, ATF3
352	STAT3_ChIP-Seq_MACROPHAGE_Mouse	3.84e-02	2.93	-9.03	SOCS3, STAT3
353	RAD21_ChIP-Seq_MESC_Mouse	2.54e-06	0.74	-9.03	CEBPB, GYPA, CD82, POP4, H2-DMA, SLC2A1, CD3G, UGCG, SOCS3, STIP1, NUAK2, UROD, LMNA, JUNB, GRASP, RPL19, CD97, CD164, ST6GAL1, MAP3K1, H2-T10, H3F3B, ACTN2, PLEKHA2, GADD45A, ARRDC3, CIRBP, PLRG1, VPS37B, LSM4, LASS2, SLC25A37, BCL6, FOSB, HBP1, EIF3F, ARF6
354	TCF7_ChIP-Seq_EML_Mouse	1.17e-03	1.46	-9.39	UVRAG, NUDC, CD82, LDB1, ELOVL5, BRI3, HVCN1, AKAP8L, CHD7, CIRBP, TNFAIP3, HMHA1, STK4, LITAF, HOPX, ARPC3, DDRGK1, LMNA, NFKBIZ, PLCG2, TXNIP, MYH9, PFDN5, CSNK1G2
355	GATA3_ChIP-Seq_MCF7_Human	4.30e-06	0.81	-9.49	CEBPB, BTG1, BRI3, CETN3, ATP2A3, CXCR5, NEDD9, SMG7, ZC3H12D, GNA13, UGCG, LBH, NUAK2, CNR2, FTH1, CYTIP, SLC38A2, UVRAG, CD164, MBNL1, MAP3K1, TPM4, RSAD2, GCH1, ELOVL5, IFNGR1, GADD45A, GTPBP4, PTP4A2, KLF7, ELF1, KLF6, IRF1, KLF9, TXNIP, CCDC86
356	TOP2B_ChIP-Seq_MCF7_Human	1.06e-05	0.87	-9.49	GYPA, BTG1, CD83, SLC2A1, TNFAIP3, ATP1A1, SAMSN1, ETS2, BACH2, UBL3, NUAK2, SESN1, MAP4K1, EGR2, MEF2C, RNF44, MAP3K1, EGR3, KLF13, RSAD2, ELOVL5, EMP1, MLL5, KLF4, GADD45G, KLF7, KLF6, BCL6, DAD1, RPS29, IRF4, TAX1BP1, HBP1, HNRNPC, STT3B
357	AR_ChIP-Seq_PROSTATE CANCER_Human	1.83e-04	1.18	-9.7	CD83, TNFAIP3, NEDD9, IRS2, ADRB2, STK4, ZFP36L1, FAM134B, PDE4B, OSBPL9, UVRAG, CSNK1G3, CDV3, MEF2C, CHKA, HS3ST1, HOPX, KLF2, NFKBIA, SLC25A37, PER1, RNF145, KLF7, KLF6, FCHSD2, RPS29, RASA1, SPATA13, ARHGEF3, RANBP10
358	FOXA1_ChIP-Seq_VCAP_Human	6.09e-04	1.38	-9.76	CPM, DAZAP2, PRR7, OAT, SATB1, TNFAIP3, ADRB2, SAMSN1, AQP1, SOCS3, SNN, TBK1, UBL3, SNX2, NUAK2, UBB, RNF19A, RHBDL2, SKIL, OSBPL9, HSPA9, RSAD2, GCH1, YWHAZ, LSM4, RILPL2, LCK, PRKAR1A, ARHGEF3, ARF6
359	TEAD4_ChIP-Seq_TROPHECTODERM_Mouse	1.45e-05	0.95	-10.03	AHCTF1, CLIC4, LDB1, H2-DMA, ATP10D, BZW2, STK4, RELA, ETS2, FAM134B, TMEM66, ARIH2, PDE4B, SNX8, JUNB, OSBPL9, UVRAG, RNF44, H3F3B, PLEKHA2, D19WSU162E, ARRDC3, LMO2, SORL1, HS3ST1, HOPX, TPST2, SPATA13, TAX1BP1, ARHGEF3, UBE2O, MYH9, IAP, STRAP, MATR3, STT3B, UBA52, ATF3
360	TET1_ChIP-Seq_MESC_Mouse	4.03e-06	0.85	-10.03	CPM, OAT, LDB1, CD82, BRI3, CUL3, H2-Q6, ATP10D, ATP2A3, NRM, ATP1A1, THY1, RELA, PPP2CB, FAM134B, SOCS3, TBK1, LMNA, PIM3, SCD1, SNX8, CD97, CD164, ST6GAL1, EGR3, ACTN2, 1190002H23RIK, LMO2, STAT3, GADD45G, IRF1, SPATA13, POLR1D, FOSB, 2310044H10RIK, BC031781
361	FOXO3_ChIP-Seq_MACROPHAGES_Mouse	4.30e-06	0.87	-10.17	DDX6, OAT, GGNBP2, LDB1, PPP1R10, TCF25, POP4, CETN3, BZW2, RELA, ETS2, ZNRD1, RPL18A, TMEM66, PLCG2, PIM3, HMGN2, RPL39, TBC1D15, MAP4K1, CD164, D8ERTD738E, CHKA, ZCRB1, PLRG1, GTPBP4, PTP4A1, KLF7, RASA1, IRF1, STRAP, HBP1, SERINC1, HNRNPC, EIF3D, ARF6
362	RBPJ_ChIP-Seq_IB4-LCL_Human	6.74e-04	1.46	-10.2	PANK4, CD274, CD82, WBP2, AKAP8L, CHD7, LENG9, NEDD9, CD3G, ATP1A1, LITAF, CD3D, ACTB, RPL18A, POLD1, LMNA, TBC1D10C, CD97, CHKA, ELOVL5, JOSD2, GTPBP4, MORF4L1, RASA1, IRF1, TXNIP, CCDC86, MYH9, EIF3D, ARF6
363	CEBPA_ChIP-Seq_LIVER_Mouse	1.25e-03	1.6	-10.21	DAZAP2, ATP10D, CETN3, ATP2A3, TNFAIP3, CXCR4, IRS2, UGCG, SNN, SNX2, CCL5, LMNA, TBC1D10C, TBC1D15, OSBPL9, SRGN, CSNK1G3, CD74, EGR2, MBNL1, GCH1, KLF4, HOPX, MORF4L1, CD6, RPL24, PRKD2, UBA52, RPS24
364	REST_ChIP-Seq_MESC_Mouse	1.05e-02	2.36	-10.22	H2-T23, DYRK3, LDB1, CD82, SATB1, ZFAND2A, THY1, ETS1, USE1, GNA13, CD1D1, RABAC1, TBC1D15, HSPA9, H2-T10, D8ERTD738E, KLF13, CHKA, PLRG1, VPS37B, HOPX, CD2, KLF7, KLF6, RPS29, STK17B, FOSB, ATF3, RPS24
365	HOXB7_ChIP-Seq_BT474_Human	6.09e-04	1.46	-10.32	DDX6, CEBPB, TFRC, HVCN1, ODC1, GIMAP6, BZW2, STK4, LITAF, AQP1, ZC3H12D, RABGEF1, STIP1, SNN, LBH, SNX2, RNF19A, HMGN2, CD97, PLK3, EMP1, MLL5, HS3ST1, KLF2, NFKBIA, SLC25A37, FCHSD2, PRKAR1A, CCDC86, XCL1
366	KLF5_ChIP-Seq_MESC_Mouse	5.87e-05	1.12	-10.36	DDX6, OAT, CD82, HVCN1, CXCR5, TNFAIP3, LRMP, SMG7, GIMAP6, BACH2, UGCG, ZNRD1, LBH, UROD, CCL5, TBC1D15, NDEL1, OSBPL9, HSPA9, CSNK1G3, KLF13, IFNGR1, LMO2, PLAUR, MLL5, KLF4, SORL1, TGFBR2, NFKBIA, MORF4L1, CCDC86, XIST, ARF6
367	AR_ChIP-Seq_VCAP_Human	1.99e-04	1.28	-10.41	ALAS2, ATP2A3, SLC4A1, ADRB2, CD3E, SAMSN1, HERPUD1, ZFP36L1, RAP1B, GNA13, SOCS3, STIP1, NUAK2, FTH1, PLCG2, HMGN1, OSBPL9, UVRAG, CD164, WSB1, RSAD2, LSM4, HS3ST1, KLF2, GADD45G, MORF4L1, KLF6, LCK, KLF9, TAX1BP1, TXNIP, EIF3D
368	BCL6_ChIP-Seq_CML-JURL-MK1_Human	2.88e-04	1.37	-10.62	PANK4, PRR7, BTG1, TFRC, LDB1, CD82, CD81, NEDD9, DENND3, ATP1A1, GIMAP6, ACTB, AQP1, ZC3H12D, FAM134B, GRASP, HSPA9, CSNK1G3, MEF2C, ARRDC3, LMO2, EMP1, PLRG1, YWHAZ, KLF2, NFKBIA, SLC25A37, KLF6, BCL6, IRF1, XIST
369	SRY_ChIP-ChIP_EMBRYONIC GONADS_Mouse	4.13e-12	0.43	-10.66	DAZAP2, ISCA1, PRR7, CD83, LDB1, PPP1R10, TCF25, ATP2A3, SLC2A1, SMG7, LITAF, ETS2, ACTB, BACH2, ALAD, KRTCAP3, FAM134B, UBL3, RPL18A, CCR6, NDEL1, SRGN, CD97, CDV3, KLF13, RSAD2, 1190002H23RIK, TSC22D3, F2R, EMP1, HMHA1, JOSD2, YWHAZ, FCHSD2, RILPL2, PRKAR1A, IRF4, IRF1, POLR1D, PRKD2, RPL27, PFDN5, DDX6, SATB1, RPL12, H2-DMA, HVCN1, AW549877, ODC1, LENG9, NEDD9, RELA, PUF60, MKNK2, TBC1D15, CDT1, NAPSA, MAP3K1, CHKB, PER1, CD6, PDCD4, BC030476
370	MNX1_ChIP-Seq_MIN6-4N_Mouse	2.53e-05	1.07	-10.73	DAZAP2, DYRK3, CUL3, D16ERTD472E, SLC2A1, HBA-A1, SMG7, LITAF, RPS15, GNA13, SOCS3, H2-EA, UBB, CCL5, CTLA4, SLC38A2, HMGN1, HIST1H1C, MAP4K1, EGR2, EGR3, MREG, PLEKHA2, CHCHD10, YWHAZ, GM1821, PER1, PTP4A2, RNF145, ARHGEF3, MYH9, RPL27, ATF3, ARF6
371	BP1_ChIP-ChIP_Hs578T_Human	1.37e-01	5.85	-11.01	LAPTM5
372	RBPJ_ChIP-Seq_NCS_Mouse	3.16e-02	3.42	-11.16	KLF7, CUL3
373	SOX2_ChIP-Seq_LN229_Gbm	1.83e-06	0.89	-11.17	CPM, BTG1, CD83, RPL3, DGKD, TFRC, CD82, TCF25, CETN3, SLC2A1, TNFAIP3, SLC4A1, LRMP, IRS2, ETS1, ETS2, ARHGAP4, LBH, PDE4B, HMGN2, RPL39, HMGN1, CSNK1G3, RNF44, ARRDC3, EMP1, WBP11, TGFBR2, DAD1, RASA1, CCDC86, ARF6, SNF1LK, CXCR4, DENND3, ADRB2, STK4, GNA13, UBB, TMEM66, PLCG2, TBC1D15, HSPA9, EGR3, CHKA, GADD45A, HS3ST1, GADD45G, CD6, RPS29, STK17B, KLF9, RPS24
374	MEIS1_ChIP-Seq_OPTIC CUPS_Mouse	2.88e-04	1.44	-11.18	CPM, GGNBP2, CD83, CUL3, D16ERTD472E, TNFAIP3, NEDD9, CXCR4, PHXR4, SAMSN1, FOXO1, ALAD, CTLA4, CTSE, SKIL, CD164, HSPA8, MBNL1, MEF2C, MREG, 1190002H23RIK, LMO2, PLRG1, VPS37B, YWHAZ, NFKBIA, DAD1, PDCD4, BC030476, STT3B, ARF6
375	SMARCD1_ChIP-Seq_ESC_Mouse	1.69e-04	1.46	-12.06	CPM, 1810026B05RIK, OAT, DGKD, D16ERTD472E, ATP10D, SMG7, STK4, LITAF, FOXO1, ALAD, FAM134B, SRR, TBK1, UBL3, NUAK2, SESN1, PLCG2, SNX8, KPNA1, MLL1, CD164, IFNGR1, D19WSU162E, KLF4, TGFBR2, LASS2, RASA1, SPATA13, PDCD4, MATR3, BC030476, STT3B
376	AR_ChIP-Seq_PC3_Human	1.51e-03	2.22	-13.83	DGKD, TFRC, CD82, POP4, ZFAND2A, CUL3, CETN3, SLC2A1, IRS2, SMG7, BZW2, ETS1, SAMSN1, PRR8, BACH2, RAP1B, GNA13, SOCS3, UBL3, UTX, PIM3, CCR7, SLC38A2, SKIL, RPS13, TBC1D15, HSPA9, UVRAG, MEF2C, ST6GAL1, KLF13, ACTN2, TSC22D3, LMO2, ATP1B3, SORL1, PTP4A1, IRF4, ARPC3, IRF1, MYH9, STT3B, CD69, ATF3
377	MTF2_ChIP-Seq_MESC_Mouse	2.30e-03	2.52	-14.62	PANK4, CPM, CEBPB, CD83, TFRC, SATB1, H2-Q6, D16ERTD472E, CHD7, ATP2A3, BHLHB2, CXCR4, FOXO1, BACH2, ZFP36L1, LBH, SESN1, EGR1, PLK3, EGR2, MBNL1, EGR3, D8ERTD738E, GCH1, PLEKHA2, TSC22D3, LMO2, JOSD2, KLF4, HS3ST1, GADD45G, TGFBR2, EIF5, BCL6, IRF4, B3GNT5, BC030476, ATF3
378	SMAD4_ChIP-Seq_A2780_Human	3.02e-05	1.54	-15.26	OAT, CD82, SH2D2A, CHD7, ATP1A1, ADRB2, SMG7, CD3E, FOXO1, BACH2, ZFP36L1, ZC3H12D, FAM134B, SRR, SNX2, NUAK2, PLCG2, PDE4B, CTLA4, SLC38A2, CSNK1G3, MBNL1, MAP3K1, ELOVL5, GADD45A, ARRDC3, LMO2, LAPTM5, ATP1B3, MLL5, CD2, PTP4A1, PER1, KLF7, KLF6, EIF5, RPS29, B3GNT5, ARHGEF3
379	HNF4A_ChIP-Seq_HepG2_Human	2.21e-19	0.39	-15.89	PANK4, DGKD, TFRC, RPL32, EIF4A3, NRM, ETS2, ACTB, ZC3H12D, RPS15, RABGEF1, RNF19A, FTH1, SESN1, GPR171, PIM3, HMGN2, JMJD3, MBNL1, RNF44, ST6GAL1, TPM4, ACTN2, GTPBP4, MORF4L1, PRKAR1A, SPATA13, CCDC86, RPL27, SQSTM1, DDX6, HVCN1, STK4, FOXO1, SNN, NUAK2, PLCG2, RHBDL2, SLC38A2, MARK2, OSBPL9, UVRAG, CHKA, H3F3B, NTAN1, LSM4, LASS2, NFKBIA, BCL6, ARPC3, RANBP10, UBE2O, HBP1, STT3B, LRP10, CPM, AHCTF1, CLIC4, PPP1R10, ZFAND2A, CHD7, AKAP8L, SLC2A1, TNFAIP3, SMG7, CD3E, LITAF, HERPUD1, ALAD, ZNRD1, NFKBIZ, UTX, PDE4B, CCR6, GRASP, HIST1H1C, NDEL1, NUDC, ELOVL5, IFNGR1, VPS37B, JOSD2, YWHAZ, TGFBR2, PTP4A1, PTP4A2, FCHSD2, RILPL2, LCK, DAD1, RASA1, ARHGEF3, POLR1D, MYH9, TMBIM6, PFDN5, CEBPB, ODC1, NEDD9, DENND3, UNC84B, ATP1A1, RELA, GNA13, PPP2CB, PUF60, LMNA, PLEKHA2, STAT3, SORL1, SLC25A37, KLF6, EIF3F, EIF3D
380	RCOR3_ChIP-Seq_MESC_Mouse	3.40e-06	1.4	-16.69	DDX6, CPM, 1810026B05RIK, CD83, SLC2A1, LRMP, THY1, ACTB, ETS2, RAP1B, FAM134B, SOCS3, FAM102A, NUAK2, UBB, CCR7, SCD1, RABAC1, SLC38A2, GRASP, TBC1D15, HIST1H1C, RNF44, KLF13, ACTN2, GADD45A, 1190002H23RIK, ARRDC3, LMO2, F2R, CIRBP, LAPTM5, MLL5, YWHAZ, CD2, LASS2, PTP4A1, NFKBIA, PTP4A2, LCK, RPS29, ARHGEF3, FOSB, STRAP, RPS24, ATF4
381	RUNX2_ChIP-Seq_PCA_Human	2.63e-04	2.14	-16.77	CPM, CEBPB, CLIC4, BTG1, CD83, SATB1, ATP10D, CETN3, TNFAIP3, CXCR4, IRS2, DENND3, GIMAP6, ETS1, SAMSN1, LITAF, ETS2, ACTB, SRR, UBL3, NUAK2, TBK1, TMEM66, SLC38A2, OSBPL9, MAP3K1, WSB1, IFNGR1, LMO2, KLF4, YWHAZ, LSM4, HOPX, KLF2, TGFBR2, KLF7, ELF1, BCL6, IRF4, ARPC3, STK17B, SPATA13, ARHGEF3, RANBP10, STT3B, RPS24
382	STAT3_ChIP-Seq_U87_Human	4.47e-05	1.93	-18.44	CD274, GGNBP2, DGKD, TFRC, SATB1, ZFAND2A, ATP10D, CETN3, ADRB2, GIMAP6, SAMSN1, BACH2, AQP1, FAM134B, LBH, TBK1, RNF19A, PLCG2, PDE4B, SNX8, HMGN1, OSBPL9, UVRAG, ST6GAL1, MAP3K1, WSB1, GCH1, ELOVL5, LMO2, EMP1, MLL5, KLF4, YWHAZ, LSM4, HOPX, KLF2, CD2, KLF7, ELF1, BCL6, IRF4, ARPC3, RASA1, ARHGEF3, FOSB, XCL1
383	TCF4_ChIP-Seq_U87_Human	2.04e-07	1.33	-19.39	CPM, AHCTF1, TFRC, RPL32, CD82, CHD7, SLC2A1, IRS2, ETS2, BACH2, LBH, FAM102A, SESN1, NFKBIZ, PDE4B, ARIH2, CCR7, NDEL1, MBNL1, KLF13, MREG, F2R, LMO2, TGFBR2, PTP4A2, ELF1, ERAF, FCHSD2, IRF1, RASA1, ARHGEF3, PFDN5, CD274, OAT, SATB1, NEDD9, CXCR4, STK4, RAP1B, GNA13, SNN, CNR2, TMEM66, CCL5, PLCG2, SKIL, CD164, MAP3K1, EGR3, GCH1, GADD45A, HS3ST1, KLF2, NFKBIA, SLC25A37, KLF7, RANBP10, UBE2O, STT3B, CD69
384	TP63_ChIP-Seq_HFKS_Human	6.31e-07	1.8	-24.36	EIF4A1, PRR7, DGKD, LDB1, CD82, TCF25, DGKA, NRM, BZW2, ETS1, BACH2, HERPUD1, RPS15, RABGEF1, UBL3, LBH, FAM102A, RPL39, EMD, RNF44, WSB1, TPM4, LMO2, PLAUR, CIRBP, ATP1B3, PLRG1, VPS37B, MIF, GNL3, TPST2, NISCH, DAD1, PRKAR1A, IRF1, POLR1D, TXNIP, MYH9, PRKD2, XIST, ATP10D, CXCR5, DENND3, ATP1A1, FOXO1, SOCS3, SNN, NUAK2, EGR1, CD74, PRNP, CDT1, PLEKHA2, STAT3, MLL5, LSM4, HS3ST1, CCT6A, KLF6, PDCD4, RANBP10, LRP10, EIF3D
385	SUZ12_ChIP-Seq_MESC_Mouse	1.67e-04	3.39	-28.0	PANK4, CPM, CD83, CHD7, ATP2A3, IRS2, ETS1, PRR8, BACH2, LBH, RPL18A, SESN1, 5730469M10RIK, GRASP, KPNA1, MBNL1, H2-T10, TSC22D3, LMO2, HMHA1, TGFBR2, IRF4, ATF3, CEBPB, SATB1, H2-Q6, LENG9, NEDD9, CXCR4, DENND3, UNC84B, THY1, ADRB2, FOXO1, ZFP36L1, UGCG, SNN, NUAK2, PLCG2, SNX8, PLK3, EGR1, EGR2, EGR3, GCH1, PLEKHA2, HS3ST1, HOPX, GADD45G, KLF7, EIF5, BCL6, STK17B, REL, FOSB, BC030476
