	Term	p-value	z-score	CS	Related Genes
376	MAX_endothelial cell of umbilical vein_hg19	1.99e-02	-0.11	0.35	EIF4A1, GRN, HIBADH, RPL32, RPL31, DBI, ARRB2, RPL10A, COX5A, CLN5, RPS14, LDHA, ARHGDIB, LRRC8D, ATP6V1E1, RPS11, ATP6V1D, RNF130, RPL39, RPS13, RPS12, NDUFA7, DUSP1, RPS6, ARPC5, HIGD2A, APRT, EEF1A1, COX7A2L, BCL6, OSTM1, STK17B, ERP29, CDK2AP2, RPL27, EIF3F, PPIA, GAPDH
377	KDM5B_H1-hESC_hg19	1.99e-02	-0.11	0.35	RPN2, CBFB, GLO1, ATP2A3, PRCP, DBI, ENO1, CD3D, CORO1A, COX5A, ARHGAP4, GNG10, RPS3, RAC2, LRRC8D, ACADM, RPS13, RPS12, EGR1, SEPT11, NDFIP1, TMEM184B, PKM2, RPS6, G0S2, ARPC5, RHOB, EEF1A1, DHRS7, MARCKS, DNAJC7, SPATA13, ARHGEF3, CD9, RIN3, PFDN5, GAPDH, SMPDL3A
378	BCLAF1_K562_hg19	3.29e-02	-0.13	0.34	CAP1, EGR1, CEBPB, WDR1, DUSP1, FOS, RCSD1, ACTB, ARHGAP4, HIGD2A, EEF1A1, KLF6, RPS19, ACADM, CD69, RPL29, RPL18, CRLF3, JUNB, RPS13, RPS12
379	JUND_SK-N-SH_hg19	3.30e-02	-0.12	0.33	CEBPB, RPN2, ZFAND3, PRCP, ENO1, PLAC8, LGALS1, PSAP, ARHGDIB, COTL1, JUNB, MCL1, SEPT11, ANXA2, DUSP1, PLEKHA2, PKM2, SYVN1, EMP3, FOS, MYL6, KLF6, BCL6, GNB2, ZYX, FOSB, CALM3, TAGLN2, RIN3, ATF3
380	NRF1_K562_hg19	3.04e-02	-0.12	0.33	ALAS1, HIBADH, WDR1, RPL34, POMP, TWF2, CXCR4, DBI, ATP1A1, ARRB2, PYGL, RPL10A, ATP5L, KRTCAP2, LDHA, BCL7A, TCTEX1D2, PSAP, RPS6KA1, CSK, NDEL1, MCL1, PSENEN, SEPT11, TMEM184B, STX7, TBCA, ARPC5, MIF, HIGD2A, APRT, RAB32, PSMA4, DYNLRB1, CRLF3, PFDN5, VPS28
381	E2F4_myocyte_mm9	1.99e-02	-0.1	0.32	EIF4A1, CEBPB, GRN, BTG1, RPN2, ARRB2, GATA2, RPL10A, RPL9, COX5A, ZFP36L1, GPI1, UBL5, LBH, PSAP, TCTEX1D2, COTL1, SPP1, RPS11, RPS13, TMEM184B, 2700094K13RIK, SSU72, H2AFV, FOS, PGD, RHOB, SLC6A6, MARCKS, OSTM1, STK17B, GNB2, ADPRH, ERP29, RPL27, PRKD2, CALM3, VPS28
382	GABPA_H1-hESC_hg19	3.12e-02	-0.11	0.31	RPL32, RPL31, RPL34, GSTP1, POMP, ATP2A3, MRPL33, RPS14, UBL5, RASSF5, RPS3, COTL1, INPP5K, MYEOV2, JUNB, ATP6V1D, RPS13, LYPLA2, PKM2, RPS6, SSU72, SYVN1, ARPC3, RPL27, RIN3, P4HB, EIF3F, RPL29, VPS28
383	USF1_H1-hESC_hg19	2.65e-02	-0.1	0.27	EIF4A1, CD63, GRN, MAST3, DBI, ATP1A1, ENO1, COX5A, RPS14, LDHA, RPL36AL, LRRC8D, EMB, RABAC1, ATP6V1E1, ATP6V1D, MARK2, CAP1, TPD52, CMTM7, RPS9, NDUFA7, DUSP1, ACTN1, DSTN, HMHA1, ARPC5, SORL1, RAB32, ACLY, KLF6, COX7A2L, ARHGAP30, DNAJC7, OSTM1, BCL6, GNB2, STK17B, CDK2AP2, ERP29, RPL27, EIF3F, SLC25A5, PPIA, TLR2, PRR13
384	MTA3_GM12878_hg19	3.92e-02	-0.1	0.26	IFITM2, RPL31, RPS6, RAB27A, LRMP, RPL9, COX5A, MRPL33, ATP5L, FCRLA, OSTM1, RGS1, CCL5, RPL27A, ARHGDIB, INPP5K, SH3BGRL3, CD69, ATP6V1E1, CLEC2D, RPL39, PFDN5, RPS13
385	NR3C1_ECC-1_hg19	4.40e-02	-0.1	0.24	SLPI, DUSP1, NEDD9, HMHA1, TAGLN2, ATP1A1, TMSB10
386	SIN3A_MCF-7_hg19	3.49e-02	-0.09	0.23	NDUFA13, RPL34, MRPL33, RPS14, UBL5, RPS19, MYEOV2, RPL18, RPS11, RPS12, SHFM1, RPS6, SYVN1, DSTN, H2AFV, ARPC5, PGD, HIGD2A, EEF1A1, ERP29, RPL27, RPL29, PFN1, GAPDH, PRR13
387	CTCF_B cell_hg19	3.04e-02	-0.08	0.21	MIDN, SELPLG, HIBADH, GSTP1, POMP, ZFP36L1, KRTCAP2, RGS1, TCTEX1D2, PSAP, RAC2, NCKAP1L, CSK, SH3BGRL3, OSTF1, ACADM, ATP6V1E1, RPL18, RAB8A, PDIA3, NDUFA7, RPS9, PLEKHA2, RPS6, TALDO1, EMP3, PPP1CA, SCAMP2, PSMA4, KLHL6, POU2AF1, ERP29, CDK2AP2, DYNLRB1, RPL29, HCST, TLR2
388	NRF1_HeLa-S3_hg19	3.04e-02	-0.06	0.16	PFKFB4, ALAS1, BTG1, CBFB, RPL34, ARRB2, ENO1, RPL10A, ATP5L, CLN5, PIGX, KRTCAP2, PRDX5, TCTEX1D2, PSAP, INPP5K, RNF130, ATP6V1D, RAB8A, NDEL1, RPS12, PSENEN, TMEM184B, SSR4, NDUFA3, STX7, ARPC5, TBCA, APRT, COX7A2L, PSMA4, CDK2AP2, ERP29, DYNLRB1, P4HB, PPIA, VPS28
389	HDAC6_K562_hg19	3.04e-02	-0.06	0.15	NDUFA13, VCP, TNFAIP8, HIBADH, WAS, RPL9, MRPL33, CST3, LGALS3, LASP1, KRTCAP2, RPS19, ALDH2, INPP5K, NCKAP1L, ATP6V1E1, RPS11, ATP6V1D, TMSB10, RPS12, PSENEN, CMTM7, NDUFA3, RPS6, TBCA, SCAMP2, ARPC3, KLHL6, BTK, CDK2AP2, ERP29, PTPN6, EIF3F, RPL29, CRLF3, VPS28, PRR13
390	HDAC2_K562_hg19	2.57e-02	-0.05	0.15	CD63, MIDN, MS4A3, RPN2, HIBADH, GMFG, RPL34, ATP2A3, PYGL, ARRB2, RCSD1, LITAF, TRIOBP, PIGX, ATP5L, GNG10, ALDH2, RPS19, CTSH, NCKAP1L, RPL39, JUNB, TMSB10, RPS13, NDEL1, CD177, CMTM7, ACTN1, RPS6, SSU72, DSTN, ARID3A, ARPC5, PSMB8, VAV1, ACLY, BCL6, SELL, ARPC3, GNB2, DEGS1, CD69, LCP1, SGK1, CRLF3, HCST, VPS28
391	POLR2AphosphoS2_GM12878_hg19	3.04e-02	-0.05	0.15	ALAS1, PNKP, RAB3D, POMP, WAS, COX5A, ATP5L, GNAI2, MRPL33, CD79B, CST3, ALDH2, TCTEX1D2, INPP5K, PGLYRP1, ATP6V1E1, RPL18, NDEL1, PDIA3, NDUFA7, FCER1G, SSR4, SHFM1, SSU72, TALDO1, G0S2, HMHA1, FOS, KLF2, PPP1CA, ACLY, DOK2, TSPAN14, KLHL6, GNB2, RIN3, HCST
392	STAT5A_GM12878_hg19	4.01e-02	-0.06	0.14	MIDN, RPL32, POMP, WAS, LRMP, COX5A, MRPL33, FCRLA, LBH, RPL36AL, CCL5, INPP5K, MYEOV2, CD52, NDUFA7, SEPT11, RPS6, HIGD2A, SLC6A6, COX7A2L, BCL6, KLHL6, GNB2, CD69, CLEC2D, PFDN5
393	TCF7L2_HCT116_hg19	3.04e-02	-0.04	0.12	NDUFA13, HIBADH, CBFB, RPL34, TWF2, RPL10A, COX5A, PIGX, ATP5L, KRTCAP2, RPS19, RASSF5, RPS3, CKB, TMSB10, PRKACB, RAB8A, SEPT11, TMEM184B, ANXA2, SEPX1, ACTN1, NDUFA3, SSU72, H2AFV, PGD, KLF2, APRT, HIGD2A, RHOB, EEF1A1, MARCKS, GNB2, DEGS1, LRP10, CRLF3, VPS28
394	SP2_K562_hg19	2.66e-02	-0.04	0.12	EIF4A1, GRN, VCP, RPN2, HIBADH, GLO1, PNKP, ARRB2, ENO1, GNAI2, RPS14, KRTCAP2, GM2A, RPL36AL, COTL1, MYEOV2, NCKAP1L, RPL18, ATP6V1E1, ATP6V1D, RAB8A, OSBPL9, RPS9, SSR4, LMO4, SEPX1, SHFM1, ACTN1, RPS6, H2AFV, PGD, SCAMP2, KLF6, DNAJC7, CDK2AP2, PRKD2, P4HB, DYNLRB1, PPIA, PFDN5, PRR13
395	TCF7L2_MCF-7_hg19	4.53e-02	-0.05	0.12	BTG1, RPL32, ZFAND3, RPL34, GSTP1, TACSTD2, MGST2, PRCP, CXCL2, ACTB, ATP5L, UBL5, PRDX5, RASSF5, TMSB4X, FFAR2, RPS11, RAB8A, SERF2, MCTS1, PDIA3, ANXA2, PKM2, SEPX1, ANXA3, SYVN1, FOS, ATP1B1, BCL6, DNAJC7, GNB2, IRF2, FOSB, TAGLN2, CALM3, DEGS1
396	POLR2AphosphoS2_K562_hg19	2.07e-02	-0.02	0.07	MIDN, IFITM1, NDUFA13, ALAS1, IFITM2, ZFAND3, ATP2A3, RPL10A, RPL9, TRIOBP, PIK3CG, MRPL33, LBH, BCL7A, MYEOV2, PGLYRP1, NDEL1, CD177, PDIA3, CD52, FCER1G, H2AFY, SEPX1, ACTN1, SSU72, H2AFV, TALDO1, FOS, RHOB, RAB32, ACLY, DOK3, PFDN5, GAPDH, PPIA, VPS28, TLR2, CDCA7, MGST2, PRCP, FPR2, GNAI2, ATP5L, CST3, CCL5, RABAC1, RNF130, S100A11, PTPN18, EGR1, NDUFA7, PKM2, NDUFA3, RAB27A, G0S2, ASPRV1, KLF2, PPP1CA, SLC6A6, OSTM1, CD9, DEGS1, CALM3, CRLF3, MYD88
397	CTCF_GM12801_hg19	4.53e-02	-0.03	0.06	TNFAIP8, BTG1, RPL32, RPN2, GSTP1, TWF2, GDPD3, ARRB2, ENO1, RPL10A, TRIOBP, RPS14, KRTCAP2, RPS19, RPL36AL, SH3BGRL3, EMB, RABAC1, ATP6V1D, RPL39, RAB8A, SERF2, DUSP1, H2AFV, MIF, SORL1, VAV1, DHRS7, MYL6, SELL, ARPC3, ADSSL1, RPL27, EIF3F, CRLF3, ITM2B
398	CHD2_HeLa-S3_hg19	3.04e-02	-0.02	0.06	IFITM2, WDR1, RPL31, ARPC1B, RAB3D, TWF2, SLC2A3, UBL5, ZFP36, LGALS1, BCL7A, RASSF5, RPS6KA1, MYEOV2, INPP5K, TSPO, CKB, ATP6V1E1, PDIA3, PTPN18, SEPT11, SEPX1, SHFM1, RPS6, NDUFA1, DSTN, H2AFV, PGD, PPP1CA, EEF1A1, OSTM1, SPATA13, PTPN6, RPL29, ARL8A, S100A8, PRR13
399	JUND_A549_hg19	6.32e-02	-0.02	0.04	CD63, HIBADH, RPS6, PRCP, PYGL, CXCL2, RHOB, RPS14, CDC42EP3, INPP5K, RIN3, PLP2, CRLF3, S100A11
400	ZKSCAN1_MEL cell line_mm9	5.62e-02	-0.01	0.02	CD74, DHRS7, H2AFY, GM2A, ANXA2, PNKP, OSM
401	UBTF_MEL cell line_mm9	3.04e-02	-0.0	0.01	BTG1, RPN2, RNPEPL1, CBFB, ARPC1B, ATP2A3, IQGAP1, ATP1A1, GNAI2, LGALS3, GNG10, LASP1, BCL7A, RPL36AL, ADRBK1, LRRC8D, CSK, OSTF1, RNF130, MARK2, NDEL1, PDIA3, NDFIP1, H2AFY, LMO4, DUSP1, SHFM1, TSC22D3, ACTN1, TBCA, PSMB9, TSPAN14, PSMA4, SPATA13, ERP29, CD9, ITM2B
402	SP4_H1-hESC_hg19	4.36e-02	-0.0	0.0	GRN, RPL32, RPL31, PNKP, DBI, RPL10A, RPL9, COX5A, TRIOBP, RPS19, GM2A, ALDH2, PSAP, ATP6V1E1, RNF130, ATP6V1D, RPS9, NDUFA7, SEPT11, SEPX1, STX7, TBCA, PGD, PPP1CA, ACLY, RPL27, RPL29, VPS28
403	SUZ12_NT2-D1_hg19	9.99e-01	1.51	-0.0	GATA2
404	KDM1A_K562_hg19	4.53e-02	0.0	-0.01	NDUFA13, MS4A3, SLC2A3, DBI, PYGL, IQGAP1, ENO1, RCSD1, RPL10A, COX5A, CD3D, CXCL2, TRIOBP, PIGX, ATP5L, FCRLA, PRDX5, LBH, LGALS1, ALDH2, PSAP, NCKAP1L, ACADM, H2AFY, ANXA2, RPS6, STX7, SSU72, EMP3, MIF, TBCA, TYROBP, BCL6, IRF2, BTK, MYD88
405	EP300_SK-N-SH_hg19	3.32e-02	0.0	-0.01	CD63, VCP, GRN, PFKFB4, HIBADH, GSTP1, PNKP, SLC2A3, ATP1A1, GATA2, RPL10A, COX5A, ACTB, ZFP36L1, PLAC8, LDHA, LASP1, ARHGDIB, COTL1, JUNB, TMSB10, ATP6V1D, RAB8A, MCL1, MCTS1, SEPT11, ANXA2, PLEKHA2, PKM2, RPS6, PPP1CA, RHOB, SLC6A6, DNAJC7, BCL6, KLHL6, GNB2, IRF2, CALM3, TAGLN2, RIN3, TGFBI, RPL29, CRLF3, ITM2B, VPS28
406	REST_MCF-7_hg19	9.95e-01	1.55	-0.01	SLC6A6, OSTM1, ATP6V1D
407	REST_U-87 MG_hg19	9.85e-01	1.56	-0.02	OSTM1, RASSF5
408	MXI1_SK-N-SH_hg19	9.85e-01	1.75	-0.02	PTPN18, CD63, NDUFA13, NDUFA7, RAB27A, ENO1, SLC2A6, TRIOBP, PIGX, UBL5, MARCKS, ERP29, CRLF3, JUNB, ATP6V1D, PFDN5, RPS13
409	USF2_K562_hg19	4.53e-02	0.01	-0.03	CD63, EIF4A1, GRN, MAST3, RPL31, DBI, GDPD3, ENO1, COX5A, ARHGAP4, ZFP36, LDHA, PRDX5, PSAP, LRRC8D, ATP6V1E1, ATP6V1D, RPS13, RPS12, CAP1, EGR1, NDUFA7, DUSP1, SSU72, HMHA1, ARPC5, FOS, APRT, OSTM1, BCL6, STK17B, GNB2, ERP29, BTK, TAGLN2, EIF3F
410	EZH2_myotube_hg19	9.74e-01	1.57	-0.03	RPL32, G0S2, CXCR4, HMHA1, DBI, EMP3, LITAF, ARHGAP4, GLIPR1, CLEC4D, SELL, POU2AF1, PRTN3, LCP1, P4HB, ATP6V1E1, SMPDL3A, LTF
411	SIN3A_HepG2_hg19	9.72e-01	1.61	-0.03	ORM1, GRN, NDUFA13, RPS19, RPS6, HP, RPS13
412	EZH2_B cell_hg19	9.74e-01	1.68	-0.04	EGR1, ACTN1, CDCA7, F13A1, DSTN, ARID3A, PYGL, ATP1B1, LBH, SELL, RASSF5, SPATA13, ARHGEF3, CD9, CKB, P4HB, EIF3F, SGK1
413	HDAC2_HepG2_hg19	9.67e-01	1.74	-0.04	MGST2
414	CTCF_T47D_hg19	6.55e-02	0.02	-0.05	APP, MIDN, CEBPB, DUSP1, H2AFV, ARPC5, RPL10A, SORL1, ACTB, RAB32, RPS14, DHRS7, KRTCAP2, SELL, ARPC3, ADRBK1, ADSSL1, RPL27, EIF3F, CRLF3, ATP6V1D, ITM2B, RAB8A
415	CTCF_spleen_mm9	4.53e-02	0.02	-0.05	APP, BTG1, RNPEPL1, GSTP1, LRMP, IQGAP1, RPL10A, ACTB, GPI1, CST3, KRTCAP2, PSAP, LRRC8D, ATP6V1D, SSR4, PLEKHA2, TSC22D3, CMTM6, ATP1B1, SORL1, VAV1, KLF2, SCAMP2, PPP1CA, RAB32, DHRS7, 2010107E04RIK, ARPC3, 2310009A05RIK, ERP29, ADSSL1, RPL27, RIN3, PFDN5, CLEC2D, PRR13
416	ZBTB33_HepG2_hg19	9.46e-01	1.61	-0.07	EGR1, RPS9, NDUFA7, RPS19, SSR4, RPL27A, RPS6, ADPRH, BOLA2, RPS11, RPL10A, HIGD2A
417	MEF2A_K562_hg19	6.69e-02	0.04	-0.08	FCRLA, EGR1, LYPLA2, KLF6, CKB, ACADM, RCSD1, RHOB
418	PAX5_GM12892_hg19	7.34e-02	0.04	-0.09	KLF6, LASP1, MAST3, ARPC3, GNB2, ADPRH, CLEC2D, JUNB, VPS28, APRT
419	SP1_K562_hg19	5.17e-02	0.04	-0.09	EIF4A1, GRN, VCP, RPN2, HIBADH, ZFAND3, DUSP1, ACTN1, H2AFV, DBI, ENO1, PGD, ACTB, EEF1A1, ACLY, KLF6, BCL6, RPS19, CDK2AP2, COTL1, CALM3, RPL27, P4HB, PPIA
420	EZH2_keratinocyte_hg19	9.32e-01	1.58	-0.09	APP, CD72, G0S2, CXCR4, PSMB8, CD79B, LRG1, SELL, TMSB4X, CDK2AP2, LRRC8D, FFAR2, SH3BGRL3, P4HB, LRP10, RPL18, NADK, S100A8, LTF, TLR2
421	ATF3_HepG2_hg19	9.25e-01	1.55	-0.1	GRN, BCL6, GNB2, SSU72, ERP29, RPL18, ATP6V1E1
422	SIX5_K562_hg19	9.32e-01	1.69	-0.1	PSENEN, NDUFA7, NDUFA13, RPL32, ZFAND3, GLO1, NDUFA3, SSU72, MRPL33, HIGD2A, ACLY, BCL6, RPS19, BOLA2, RPS3, RPL27, CALM3, RPL29, RABAC1, RPS11, RPS13
423	KAT2A_MEL cell line_mm9	9.32e-01	1.79	-0.11	PSENEN, H2AFY, RPL34, NDUFA3, SHFM1, RPS6, POMP, NDUFA1, RPL9, HIGD2A, ACLY, 2010107E04RIK, GNB2, BOLA2, CALM3, EIF3F, RPL18, RABAC1, RPL29, PRKACB
424	MAFF_HepG2_hg19	3.04e-02	0.04	-0.12	VCP, GRN, BTG1, RPN2, RPL34, GLO1, MGST1, ENO1, RPL10A, RPL9, ACTB, LDHA, KRTCAP2, RPS19, GM2A, RPL36AL, PSAP, RABAC1, MCTS1, PTPN18, NDUFA7, RPS9, LMO4, DUSP1, SHFM1, RPS6, ARPC5, MMP9, RHOB, HIGD2A, ACLY, MYL6, BCL6, ARPC3, SPATA13, ERP29, RPL27
425	SIN3A_CH12.LX_mm9	4.53e-02	0.05	-0.12	SAMD9L, CEBPB, SELPLG, GSTP1, WAS, PRCP, ATP5L, KRTCAP2, ALDH2, COTL1, INPP5K, SH3BGRL3, PRKACB, JUNB, RAB8A, RPS13, NDEL1, PSENEN, SSR4, ANXA3, NDUFA1, OSM, RAB27A, FOS, AI467606, MYL6, TSPAN14, DHRS7, PSMA4, DOK3, SPATA13, RIN3, LCP1, DYNLRB1, PLP2, LRP10
426	CTCF_ES-Bruce4_mm9	4.53e-02	0.05	-0.13	APP, CEBPB, MIDN, RNPEPL1, HIBADH, CXCR4, RPL10A, MRPL33, GPI1, RPS14, KRTCAP2, ADRBK1, RPS6KA1, CTSH, ATP6V1D, SSR4, DUSP1, NDUFA3, TSC22D3, CMTM6, G0S2, RAB27A, SORL1, PPP1CA, RAB32, MYL6, 2010107E04RIK, DNAJC7, BOLA2, ZYX, FOSB, RPL27, EIF3F, CLEC2D, PRR13, TLR2
427	POLR2AphosphoS5_SK-N-SH_hg19	5.89e-02	0.06	-0.13	ALAS1, IFITM2, MAST3, RAB3D, POMP, TWF2, PYGL, COX5A, CST3, UBL5, ALDH2, RASSF5, MYEOV2, CSK, ATP6V1E1, JUNB, PTPN18, EGR1, NDUFA7, NDFIP1, NDUFA1, PSMA4, RIN3, CRLF3, ARL8A
428	FOSL2_HepG2_hg19	9.45e-02	0.07	-0.14	LYPLA2, ORM1, LASP1, KLF6, DUSP1, HP, MGST2, ENO1, RPL29, MCL1
429	ZBTB33_SK-N-SH_hg19	9.01e-01	1.66	-0.15	PSENEN, EGR1, RPS9, NDUFA7, RPS19, SSR4, RPL27A, RPS6, RPL18, RPS11, RPL10A, HIGD2A
430	FOXA2_A549_hg19	6.50e-02	0.07	-0.15	RPN2, HIBADH, GSTP1, GLO1, MGST2, DBI, CXCL2, MRPL33, RPS14, UBL5, LDHA, RABAC1, RAB8A, NDEL1, RPS9, DUSP1, DSTN, RHOB, EEF1A1, GNB2, IRF2, FOSB, RPL27, TAGLN2, RPL29, VPS28
431	BCLAF1_GM12878_hg19	4.73e-02	0.07	-0.16	NDUFA13, SELPLG, HIBADH, RPL34, POMP, DBI, RPL10A, MRPL33, FCRLA, RPS19, CCL5, RAC2, MYEOV2, RPS11, RPS13, LYPLA2, NDUFA7, NDUFA1, MIF, PSMB8, APRT, MARCKS, KLHL6, RPL27, TAGLN2, CD69, CLEC2D, PFDN5
432	FOS_HeLa-S3_hg19	7.53e-02	0.08	-0.16	EIF4A1, VCP, ANXA3, GLO1, ACTN1, PNKP, H2AFV, EMP3, LGALS3, SLPI, CDK2AP2, COTL1, EIF3F, P4HB, PPIA, ATF3, PRR13
433	JUN_endothelial cell of umbilical vein_hg19	7.69e-02	0.08	-0.16	LYPLA2, RPN2, ANXA2, DUSP1, ANXA3, DSTN, EMP3, MYL6, KLF6, KLHL6, ALOX5AP, ARHGDIB, COTL1, FOSB, RPL27, RIN3, PI16, ATF3, MCL1
434	SIRT6_H1-hESC_hg19	8.98e-01	1.81	-0.16	NDUFA13, NDUFA7, HIBADH, NDUFA3, DBI, COX5A, LITAF, SCAMP2, LRG1, ALDH2, ARPC3, RPL36AL, LRRC8D, SH3BGRL3, RPL27, ACADM, EMB, ATP6V1E1, RPS11, B2M, RPS13
435	CTCF_C2C12_mm9	4.53e-02	0.07	-0.16	APP, CEBPB, MIDN, RNPEPL1, RPN2, POMP, RPL10A, MRPL33, GPI1, GNG10, KRTCAP2, LRRC8D, RABAC1, PDIA3, NDFIP1, SSR4, PLEKHA2, CMTM6, RPS6, PPP1CA, RAB32, DHRS7, 2010107E04RIK, ARPC3, CDC42EP3, BOLA2, RPL27, CALM3, RIN3, P4HB, CRLF3, LRP10, CLEC2D, ATF3, PRR13, TLR2
436	REST_A549_hg19	6.02e-02	0.08	-0.17	NDUFA13, RPL32, RPL34, CDCA7, IQGAP1, RPL10A, RPL9, ATP5L, UBL5, RPL36AL, TCTEX1D2, INPP5K, MYEOV2, RPS11, B2M, RPL39, NDUFA7, SHFM1, RPS6, NDUFA1, MIF, FOS, APRT, SLC6A6, PSMA4, CDK2AP2, PTPN6, PFDN5
437	ATF2_H1-hESC_hg19	5.61e-02	0.08	-0.18	NDUFA13, BTG1, HIBADH, RPL32, RPL31, RPL34, RPL9, COX5A, MRPL33, ATP5L, LBH, RPS19, SH3BGRL3, RPS11, RPL39, PSENEN, NDUFA7, DUSP1, SHFM1, RPS6, SSU72, RHOB, HIGD2A, APRT, KLF6, PSMA4, BCL6, ARPC3, CDK2AP2, ZYX, RPL27, TAGLN2, RPL29, VPS28
438	POLR2AphosphoS2_myocyte_mm9	4.53e-02	0.07	-0.18	GRN, OLFML2B, TWF2, ARRB2, SLC2A6, LITAF, GNAI2, ZFP36, RASSF5, COTL1, INPP5K, B2M, ATP6V1D, SERF2, S100A11, RPS13, PDIA3, SEPT11, NDFIP1, H2AFY, 2700094K13RIK, EMP3, PGD, EEF1A1, ACLY, MARCKS, DHRS7, OSTM1, ARPC3, MAN2B1, PRKD2, CRLF3, CLEC2D, PFDN5, MYD88, PRR13
439	TCF7L2_HepG2_hg19	8.57e-01	1.47	-0.19	KLF6, SHFM1, HP, MGST2, CHI3L1
440	HA-E2F1_HeLa-S3_hg19	4.53e-02	0.08	-0.2	RNPEPL1, MAST3, ARRB2, CXCL2, LGALS3, TMSB4X, MYEOV2, INPP5K, OSTF1, PRKACB, RPL39, B2M, RAB8A, TPD52, PDIA3, PTPN18, TMEM184B, ANXA2, SEPX1, PLEKHA2, DUSP1, ACTN1, TALDO1, H2AFV, ARID3A, CYBA, ARPC5, SORL1, KLF2, RAB32, SLC6A6, TSPAN14, OSTM1, CALM3, P4HB, CRLF3
441	TCF12_A549_hg19	8.70e-01	1.63	-0.2	EEF1A1, KRTCAP2, RPN2, HIBADH, RPS6, MYEOV2, DBI, RPL18, RPL9, VPS28, HIGD2A
442	CBX8_K562_hg19	8.55e-01	1.5	-0.2	TPD52, RPL31, RPL34, CMTM6, CDCA7, NEDD9, ATP1B1, MMP9, LGALS3, MARCKS, PRDX5, LBH, CDC42EP3, SPP1, ARHGEF3, FFAR2, PI16, CYTIP, SLC15A3, SMPDL3A, ATF3, TLR2
443	SIX5_H1-hESC_hg19	8.62e-01	1.57	-0.2	PSENEN, RPL32, GLO1, NDUFA3, HIGD2A, ACLY, BCL6, GNB2, RPS3, RPL29, RABAC1, RPS11, RPS13
444	CTCF_fibroblast of upper leg skin_hg19	8.52e-01	1.59	-0.21	NDUFA7, IFITM2, LMO4, GSTP1, CDCA7, PRCP, ATP1B1, PPP1CA, PRDX5, KRTCAP2, ARPC3, TCTEX1D2, SPP1, SH3BGRL3, OSTF1, TGFBI, JUNB, PFDN5
445	SIX5_GM12878_hg19	8.55e-01	1.61	-0.21	PSENEN, NDUFA13, RPL32, GLO1, RPL34, NDUFA3, HIGD2A, ACLY, RPS3, RPL27, RPL29, RABAC1, RPS11, RPS13
446	SETDB1_U2OS_hg19	8.55e-01	1.63	-0.22	MCTS1, RPL31, SSU72, CDCA7, H2AFV, ENO1, PGD, HIGD2A, FCRLA, RPS14, LDHA, KRTCAP2, PRDX5, ERP29, LRRC8D, RPL27, EIF3F, CRLF3, ATP6V1D, RNF130, RPS13, RPS12
447	CTCF_skin fibroblast_hg19	8.55e-01	1.66	-0.22	NDUFA7, BTG1, GSTP1, CDCA7, PRCP, ATP1B1, SORL1, DHRS7, PRDX5, KRTCAP2, OSTM1, SELL, ARPC3, STK17B, TMSB4X, TCTEX1D2, COTL1, SPP1, SH3BGRL3, TGFBI, CRLF3, SGK1
448	EGR1_MCF-7_hg19	7.82e-02	0.11	-0.22	EGR1, HIBADH, PNKP, ARPC1B, ATP1A1, PGD, LITAF, COX5A, PIGX, APRT, EEF1A1, DNAJC7, GM2A, DYNLRB1, SERF2
449	E2F6_H1-hESC_hg19	8.51e-01	1.73	-0.23	PDIA3, EIF4A1, GRN, NDUFA13, HIBADH, PKM2, CDCA7, PYGL, ARRB2, MIF, RCSD1, PGD, SLC2A6, HIGD2A, ALDH2, STK17B, TCTEX1D2, ARHGEF3, CTSH, RPL27, SLC25A5, PPIA
450	GABPA_HL-60_hg19	4.43e-02	0.1	-0.23	EIF4A1, NDUFA13, IFITM2, RPL32, RPN2, RPL31, PNKP, RPL34, GMFG, POMP, WAS, NEDD9, ENO1, MRPL33, RPS14, UBL5, PRDX5, PSTPIP1, RPS19, RPL36AL, RAC2, RPS3, INPP5K, MYEOV2, RPL18, RPS11, ATP6V1E1, ATP6V1D, RPS13, MCL1, CAP1, PSENEN, LYPLA2, RPS6, NDUFA1, SYVN1, HIGD2A, ARHGAP30, DNAJC7, ARPC3, KLHL6, RPL27A, RPL27, P4HB, EIF3F, PFN1, RPL29
451	CTCF_fibroblast of skin of abdomen_hg19	8.49e-01	1.77	-0.24	CEBPB, IFITM2, HIBADH, GSTP1, RPL10A, CXCL2, ZFP36L1, PRDX5, KRTCAP2, ADRBK1, CSK, SH3BGRL3, ATP6V1D, PTPN18, NDUFA7, TSC22D3, TALDO1, SORL1, DHRS7, ARPC3, ERP29, TGFBI, RPL29, SGK1, CRLF3, PFDN5
452	E2F1_HeLa-S3_hg19	4.53e-02	0.1	-0.24	TNFAIP8, WDR1, CDCA7, ARRB2, CXCL2, COX5A, PIGX, CLN5, LDHA, LASP1, ADRBK1, TCTEX1D2, INPP5K, ACADM, PRKACB, RPL39, B2M, TMSB10, RNF130, RAB8A, SERF2, TPD52, PTPN18, ANXA2, PLEKHA2, ACTN1, H2AFV, TALDO1, ARPC5, APRT, SLC6A6, ERP29, CALM3, P4HB, CRLF3, PPIA
