	Term	p-value	z-score	CS	Related Genes
374	CTCF_GM13977_hg19	4.27e-03	-0.11	0.53	DDX6, CD274, PRR7, CEBPB, RPL3, DGKD, CD82, POP4, EIF4A3, ATP10D, LITAF, FOXO1, BACH2, ETS2, ALAD, RPS15, ZC3H12D, KRTCAP3, STIP1, PPP2CB, LBH, TMEM66, MKNK2, SKIL, MREG, MAP3K1, F2R, SORL1, GTPBP4, HS3ST1, NFKBIA, PTP4A2, SLC25A37, ARPC3, MORF4L2, UBE2O, CSNK1G2, ARF6
375	SRF_MCF-7_hg19	3.32e-03	-0.11	0.52	AHCTF1, RPL32, POP4, ZFAND2A, LENG9, SMG7, ACTB, UBL3, SESN1, POLD1, DHX38, JUNB, MARK2, EGR1, UVRAG, WSB1, EGR3, H3F3B, ZCRB1, NTAN1, YWHAZ, GADD45G, KLF7, MORF4L1, EIF5, RPL24, CCDC86, MYH9, FOSB, EIF3D, UBA52, RPS24, ARF6
376	EP300_A549_hg19	5.11e-03	-0.11	0.5	RPL3, BTG1, RPL32, TFRC, WBP2, RPL12, PUF60, UBB, POLD1, DHX38, SKIL, JUNB, UNC45A, HSPA9, HSPA8, GTPBP4, TGFBR2, PTP4A1, RNF145, EIF5, BCL6, PDCD4, RPL24, CCDC86, STRAP, RPL27, EIF3F, ATF4
377	REST_neural cell_hg19	7.08e-03	-0.11	0.46	DAZAP2, RPL3, CETN3, STAT3, IRS2, JOSD2, WBP11, USE1, SOCS3, NUAK2, UBB, RNF19A, FTH1, RANBP10, HMGN2, UBA52, ARF6
378	IRF3_GM12878_hg19	2.46e-03	-0.08	0.44	EIF4A1, OAT, WBP2, ZFAND2A, AKAP8L, CETN3, ACTB, NUAK2, UBB, RPL18A, DHX38, HIST1H3H, PIM3, HSPA9, CD74, CD164, UVRAG, NUDC, CHKA, H3F3B, ELOVL5, CCT6A, PER1, SLC25A37, EIF5, BCL6, RPS29, IRF1, RANBP10, PDCD4, POLR1D, RPL24, TXNIP, TMBIM6, HBP1, EIF3F, HNRNPC, EIF3D, RPS24
379	CTCF_foreskin fibroblast_hg19	4.03e-03	-0.09	0.42	DAZAP2, DYRK3, PRR7, RPL3, DGKD, CD82, LITAF, ETS2, ALAD, RPS15, ARIH2, MREG, TSC22D3, F2R, TGFBR2, PTP4A1, PTP4A2, MORF4L2, IRF1, RPL24, ARF6, DDX6, CD274, CEBPB, WBP2, ATP10D, ATP1A1, STK4, ZFP36L1, PPP2CB, STIP1, PUF60, TMEM66, MKNK2, HIST1H3H, SKIL, GCH1, CHCHD10, MLL5, LSM4, SORL1, HS3ST1, NFKBIA, SLC25A37, EIF5, ARPC3, STK17B, REL, UBE2O
380	RAD21_SK-N-SH_hg19	3.80e-03	-0.09	0.42	CLIC4, DYRK3, BTG1, CD82, DGKA, EIF4A3, SLC4A1, SMG7, BACH2, ETS2, ALAD, RPS15, LBH, JUNB, ST6GAL1, MREG, TPM4, F2R, ARRDC3, PLAUR, EMP1, ATP1B3, TGFBR2, FCHSD2, MORF4L2, TMBIM6, ARF6, DDX6, CD274, CEBPB, CUL3, ATP10D, CXCR4, FOXO1, GNA13, SOCS3, PPP2CB, TMEM66, LMNA, SLC38A2, MARK2, PLK3, CD164, EGR1, GADD45A, CHCHD10, LSM4, SORL1, GADD45G, NFKBIA, SLC25A37, KLF6, CD6, ARPC3, EIF3F, LRP10
381	IRF4_GM12878_hg19	6.18e-03	-0.09	0.41	RPL3, GGNBP2, RPL12, ATP10D, NEDD9, SMG7, ZFP36L1, HERPUD1, RPS15, RPL18A, UBB, NFKBIZ, TBC1D10C, ARIH2, HIST1H3H, SNX8, RPS13, SRGN, CD97, CD74, EGR1, CD164, H3F3B, STAT3, CCT6A, NFKBIA, ELF1, FCHSD2, ARPC3, RPS29, RPL24, TMBIM6, RPL27, EIF3F, ARF6, ATF4
382	SUPT20H_GM12878_hg19	6.44e-03	-0.09	0.38	SRGN, MBNL1, CD83, H3F3B, POP4, ZFAND2A, ARRDC3, STAT3, F2R, VPS37B, ZCRB1, MLL5, RELA, ZFP36L1, RNF145, RILPL2, UROD, RNF19A, NFKBIZ, EIF3F, HNRNPC, STT3B, SLC38A2, ARF6
383	ZBTB33_SK-N-SH_hg19	5.03e-03	-0.08	0.36	AHCTF1, GGNBP2, TFRC, CUL3, RPL12, ZFAND2A, CETN3, EIF4A3, SMG7, RPS15, UBL3, PUF60, TRA2A, HIST1H3H, EMD, HIST1H1C, HSPA9, EGR1, STAT3, JOSD2, CCT6A, KLF7, EIF5, RPL24, HNRNPC, ATF4
384	TCF7L2_Panc1_hg19	4.27e-03	-0.07	0.35	EIF4A1, CLIC4, BTG1, OAT, ODC1, EIF4A3, ATP10D, ADRB2, ACTB, RPS15, SOCS3, UROD, POLD1, TRA2A, PIM3, EMD, JUNB, TBC1D15, HIST1H1C, CD97, CSNK1G3, PRNP, HSPA8, MAP3K1, H3F3B, MIF, YWHAZ, GTPBP4, KLF6, IMPACT, EIF5, RPS29, ARPC3, RANBP10, MYH9, RPL24, PFDN5, RPS24
385	STAT1_GM12878_hg19	2.46e-03	-0.06	0.33	CD274, DYRK3, SH2D2A, POP4, AKAP8L, CETN3, ATP2A3, IRS2, ZFP36L1, RPS15, ALAD, NUAK2, TBK1, UBB, PUF60, UROD, RNF19A, TBC1D10C, DHX38, PIM3, SKIL, TBC1D15, HSPA9, CDT1, CD74, ST6GAL1, H3F3B, GADD45A, ELOVL5, ZCRB1, GTPBP4, CCT6A, NISCH, MORF4L1, RILPL2, SPATA13, STRAP, SERINC1, ATF4
386	CTCF_B cell_hg19	4.27e-03	-0.07	0.32	DDX6, DAZAP2, PRR7, CLIC4, LDB1, CD82, RPL12, EIF4A3, ATP10D, CXCR5, ETS2, ZFP36L1, ZC3H12D, STIP1, ZNRD1, TBK1, POLD1, ARIH2, HIST1H3H, CD97, CSNK1G3, MREG, WSB1, MAP3K1, GCH1, PLEKHA2, STAT3, F2R, PLRG1, NTAN1, GTPBP4, TPST2, NFKBIA, RPS29, TMBIM6, STT3B, EIF3D, ARF6
387	SP1_A549_hg19	3.00e-03	-0.06	0.32	DDX6, CD274, RPL32, TFRC, STXBP2, CETN3, SLC2A1, NRM, ALAD, GNA13, RPS15, SNX2, PUF60, UBB, HIST1H3H, PIM3, TBC1D15, UNC45A, CSNK1G3, NUDC, IFNGR1, GADD45A, PLAUR, VPS37B, GTPBP4, PER1, SLC25A37, NGFRAP1, IRF1, POLR1D, STRAP, SERINC1, HNRNPC, EIF3D, PFDN5, RPS24
388	CTCF_bronchial epithelial cell_hg19	5.12e-03	-0.07	0.3	DAZAP2, CD274, DDX6, DYRK3, RPL3, CD82, WBP2, ATP10D, DENND3, ATP1A1, BACH2, RPS15, PPP2CB, STIP1, PUF60, TMEM66, MKNK2, SKIL, JUNB, MAP3K1, MREG, TSC22D3, F2R, PLRG1, MLL5, SORL1, GTPBP4, HS3ST1, NFKBIA, PTP4A2, SLC25A37, ARPC3, MORF4L2, IRF1, SPATA13, REL, EIF3D, ARF6
389	HDAC6_H1-hESC_hg19	4.27e-03	-0.06	0.3	CEBPB, BTG1, TFRC, ACTB, ALAD, TBK1, FAM102A, UROD, TMEM66, POLD1, FTH1, LMNA, SLC38A2, SNX8, JUNB, RPL39, NDEL1, HSPA9, PLK3, EGR1, H3F3B, STAT3, HMHA1, ATP1B3, JOSD2, GTPBP4, CCT6A, PER1, PRKAR1A, RANBP10, STRAP, RPL27, HBP1, HNRNPC, STT3B, EIF3D, RPS24, ARF6
390	HCFC1_CH12.LX_mm9	2.46e-03	-0.06	0.29	DDX6, EIF4A1, POP4, ZFAND2A, D16ERTD472E, CXCR4, ETS1, LITAF, RELA, RPS15, TMEM66, LMNA, TBC1D10C, PIM3, RPL39, JUNB, EMD, RPS13, HMGN1, OSBPL9, CD164, CSNK1G3, NAPSA, CHKB, D8ERTD738E, ARRDC3, HMHA1, VPS37B, JOSD2, WBP11, PRKAR1A, RASA1, RANBP10, STRAP, HBP1, LRP10, UBA52, ATF3, ATF4
391	E2F6_A549_hg19	5.63e-03	-0.06	0.28	CLIC4, LDB1, TCF25, RPL12, ATP1A1, ADRB2, STK4, HERPUD1, GNA13, RPS15, SOCS3, SRR, NUAK2, TBK1, POLD1, NFKBIZ, SNX8, TBC1D15, HSPA9, UNC45A, ST6GAL1, LSM4, PER1, IRF1, ARHGEF3, TXNIP, CCDC86, STRAP, EIF3D, UBA52
392	MAX_NB4_hg19	4.27e-03	-0.05	0.24	CD274, DYRK3, HVCN1, AKAP8L, EIF4A3, ATP10D, LRMP, RPS15, ALAD, PPP2CB, RPL18A, DHX38, CCR7, HMGN2, CYTIP, RPL39, SNX8, SRGN, HSPA9, UNC45A, CSNK1G3, UVRAG, MREG, CHCHD10, HMHA1, VPS37B, PLRG1, NTAN1, WBP11, GNL3, CD2, BCL6, CD6, HBP1, STT3B, UBA52, PFDN5, NFKBID
393	MAFK_MEL cell line_mm9	9.82e-03	-0.05	0.2	H2-T23, CEBPB, WSB1, PPP1R10, H2-M3, GADD45G, PTP4A2, H2-DMB2, ELF1, SRR, FTH1, TAX1BP1, MYH9, CD69, PFDN5, SLC38A2, TBC1D15
394	eGFP-JUND_K562_hg19	4.27e-03	-0.03	0.16	ISCA1, RPL3, POP4, HVCN1, ATP10D, ODC1, CETN3, ATP2A3, CD3D, BACH2, GNA13, UBL3, UBB, PUF60, POLD1, NFKBIZ, PLCG2, PIM3, RPS13, CD97, PLK3, MAP3K1, ELOVL5, PLAUR, PLRG1, GNL3, TGFBR2, NFKBIA, PER1, IMPACT, RILPL2, BCL6, RASA1, SPATA13, RANBP10, REL, UBE2O, UBA52
395	GATA1_K562_hg19	8.57e-03	-0.04	0.16	PLK3, CD164, GYPA, OAT, GADD45A, PLAUR, SLC2A1, TNFAIP3, SLC4A1, SMG7, SAMSN1, GADD45G, SLC25A37, RNF145, FCHSD2, UROD, FTH1
396	CEBPB_H1-hESC_hg19	4.27e-03	-0.03	0.14	CD274, OAT, RPL3, WBP2, STXBP2, SLC2A1, ADRB2, ATP1A1, STK4, BACH2, ZNRD1, NUAK2, PUF60, UBB, DDRGK1, TBC1D15, NDEL1, HSPA9, PRNP, MAP3K1, WSB1, ELOVL5, PLRG1, ZCRB1, MIF, GTPBP4, GNL3, CCT6A, PTP4A1, PER1, BCL6, RILPL2, DAD1, MORF4L2, REL, RPL24, EIF3D, RPS24
397	CTCF_spleen_hg19	4.27e-03	-0.03	0.13	DDX6, CD274, EIF4A1, RPL3, WBP2, POP4, DENND3, ADRB2, ATP1A1, USE1, SAMSN1, SRR, ZNRD1, PUF60, UROD, TMEM66, TRA2A, ARIH2, TBC1D10C, PLCG2, TBC1D15, NUDC, MREG, F2R, PLRG1, NFKBIA, PTP4A2, SLC25A37, CD6, IRF1, STK17B, RANBP10, STRAP, NFKBID, PFDN5, EIF3D, CSNK1G2, RPS24
398	HDAC1_K562_hg19	4.27e-03	-0.02	0.11	CD274, ISCA1, AHCTF1, POP4, DGKA, STXBP2, CETN3, ATP2A3, LENG9, IRS2, LRMP, SLC4A1, SAMSN1, RELA, ALAD, RABGEF1, TBC1D10C, CYTIP, RPL39, SNX8, MARK2, RPS13, MAP3K1, CHKA, PLAUR, WBP11, LSM4, TGFBR2, NFKBIA, KLF7, RILPL2, DAD1, RASA1, SPATA13, HBP1, EIF3F, LRP10, EIF3D
399	RAD21_MCF-7_hg19	5.35e-03	-0.02	0.11	DDX6, CD274, DYRK3, CEBPB, BTG1, DGKA, AKAP8L, TNFAIP3, SMG7, FOXO1, ETS2, ALAD, SOCS3, RPL18A, RABAC1, MARK2, UNC45A, EGR1, PLK3, CD164, EGR2, MAP3K1, MREG, TPM4, H3F3B, TSC22D3, ARRDC3, CIRBP, ATP1B3, PLRG1, LSM4, SORL1, HS3ST1, GADD45G, PTP4A2, KLF6, FCHSD2, CD6, ARPC3, MORF4L2, RPL27, TMBIM6, EIF3F, LRP10, ARF6
400	NR2F2_K562_hg19	6.70e-03	-0.02	0.07	GYPA, RPL3, RPL32, TFRC, POP4, SH2D2A, AKAP8L, CETN3, CD3D, USE1, ACTB, RABGEF1, UBB, DHX38, JUNB, RPL19, HSPA9, UNC45A, CHCHD10, VPS37B, YWHAZ, PER1, RANBP10, RPL24, CCDC86, RPL27, MATR3, UBA52
401	CTCF_GM13976_hg19	4.27e-03	-0.01	0.06	DDX6, CD274, PRR7, AHCTF1, CEBPB, DGKD, CD82, EIF4A3, ATP10D, CXCR5, DENND3, FOXO1, ZC3H12D, RPS15, STIP1, KRTCAP3, PPP2CB, TMEM66, MKNK2, ARIH2, SKIL, SLC38A2, ST6GAL1, MREG, MAP3K1, TSC22D3, F2R, SORL1, GTPBP4, HS3ST1, NFKBIA, PTP4A2, SLC25A37, ARPC3, MORF4L2, UBE2O, CSNK1G2, ARF6
402	GABPA_SK-N-SH_hg19	4.51e-03	-0.0	0.01	EIF4A1, RPL3, BTG1, RPL32, POP4, RPL12, ZFAND2A, STK4, USE1, RPS15, ALAD, PPP2CB, RABGEF1, RPL18A, ARIH2, RPL39, TBC1D15, RPS13, RPL19, UNC45A, CSNK1G3, RNF44, NUDC, IFNGR1, PLRG1, VPS37B, ZCRB1, WBP11, YWHAZ, GTPBP4, CCT6A, IMPACT, STRAP, RPL24, SERINC1, RPL27, TMBIM6, EIF3D, UBA52, PFDN5
403	ZNF384_GM12878_hg19	4.27e-03	-0.0	0.0	DDX6, CUL3, ATP10D, CXCR5, NEDD9, CXCR4, STK4, USE1, SAMSN1, ZFP36L1, RPS15, RABGEF1, SRR, UBB, UROD, TMEM66, GPR171, CCR7, JUNB, UNC45A, CSNK1G3, CD74, UVRAG, MREG, WSB1, ELOVL5, IFNGR1, F2R, EMP1, VPS37B, GNL3, BCL6, STK17B, RPL24, TMBIM6, EIF3D, NFKBID, RPS24
404	BCL3_A549_hg19	6.22e-03	0.0	-0.02	DAZAP2, RPL3, TFRC, POP4, EIF4A3, USE1, ZFP36L1, RPS15, RABGEF1, ZNRD1, PUF60, TRA2A, DHX38, HIST1H3H, JUNB, TBC1D15, RPL19, UNC45A, HSPA9, ARRDC3, EMP1, GTPBP4, TGFBR2, PTP4A1, NFKBIA, RNF145, ARPC3, REL, CCDC86, STRAP, TMBIM6, PFDN5, RPS24
405	NR2C2_HepG2_hg19	9.86e-01	1.7	-0.02	IMPACT, RPL3, RPL32, IFNGR1, POLD1, ARIH2, RPL27, USE1, JUNB, HIST1H1C
406	REST_U-87 MG_hg19	9.75e-01	1.56	-0.04	CHKA, HMGN2
407	EZH2_keratinocyte_hg19	9.72e-01	1.6	-0.04	H3F3B, ACTN2, HVCN1, CIRBP, CXCR4, PLRG1, ETS1, FAM134B, SLC25A37, IMPACT, TAX1BP1, SNORA65, LRP10, GRASP, RHBDL2, KPNA1
408	NR2C2_HeLa-S3_hg19	9.72e-01	1.62	-0.04	IMPACT, RPL32, POLD1, ARIH2, CIRBP, RPL27, EIF3F
409	REST_HCT116_hg19	9.59e-01	1.56	-0.06	CHKA, HMGN2
410	CBX2_K562_hg19	9.53e-01	1.54	-0.06	ATP10D, CHD7, LENG9, CXCR4, EMP1, NEDD9, HOPX, ETS2, FAM134B, KLF6, NGFRAP1, NUAK2, GPR171, PLCG2, ARHGEF3, STT3B, ATF3
411	EZH2_B cell_hg19	9.53e-01	1.66	-0.07	EGR1, DYRK3, EGR2, H3F3B, ACTN2, F2R, ATP10D, KLF4, HS3ST1, GADD45G, SOCS3, LBH, B3GNT5, LMNA, SPATA13, ARHGEF3, EIF3F
412	ZBTB33_HCT116_hg19	6.78e-03	0.02	-0.07	CEBPB, GGNBP2, TFRC, CUL3, RPL12, EIF4A3, STAT3, JOSD2, SMG7, RELA, CCT6A, RPS15, EIF5, PUF60, UBB, UROD, RNF19A, TRA2A, RPL24, HIST1H3H, EMD, JUNB, ATF4
413	NR2C2_K562_hg19	9.45e-01	1.58	-0.08	IMPACT, RPL27
414	RAD21_K562_hg19	5.50e-03	0.02	-0.08	DDX6, CD274, CEBPB, DYRK3, DGKD, ATP10D, ETS2, ZFP36L1, RPS15, ALAD, SOCS3, PPP2CB, STIP1, RABGEF1, LBH, TMEM66, SESN1, MKNK2, RABAC1, SKIL, MARK2, PLK3, CD164, MREG, TSC22D3, F2R, ARRDC3, PLRG1, MLL5, LSM4, GADD45G, NFKBIA, PTP4A2, SLC25A37, FCHSD2, CD6, ARPC3, MORF4L2, HBP1
415	ZBTB33_K562_hg19	9.91e-03	0.02	-0.09	EGR1, AHCTF1, GYPA, GGNBP2, TFRC, CUL3, RPL12, CETN3, EIF4A3, STAT3, JOSD2, SMG7, ARHGAP4, CCT6A, RPS15, EIF5, PUF60, TRA2A, HIST1H3H, EMD, HIST1H1C, ATF4
416	NR2C2_GM12878_hg19	9.28e-01	1.52	-0.1	IMPACT, TBC1D10C, HMHA1, RPL27
417	CBX8_K562_hg19	9.26e-01	1.53	-0.1	CSNK1G3, ATP10D, CHD7, EIF4A3, NEDD9, EMP1, DENND3, SLC4A1, HOPX, KLF7, NGFRAP1, LBH, NUAK2, IRF4, ARHGEF3, CCR6, CYTIP, ATF3
418	EZH2_myotube_hg19	9.26e-01	1.54	-0.1	PRNP, MBNL1, RPL32, H3F3B, CHCHD10, CXCR4, HMHA1, PLRG1, LITAF, HS3ST1, ARHGAP4, FAM134B, PRKAR1A, UROD, KLF9, TMBIM6, SNORA65, SLC38A2
419	SUZ12_NT2-D1_hg19	9.09e-01	1.46	-0.12	SOCS3, EGR3, PDE4B, HS3ST1
420	ESR1_ECC-1_hg19	1.24e-02	0.03	-0.12	CPM, GYPA, KLF13, LDB1, PLEKHA2, RPL12, NEDD9, EMP1, LITAF, PTP4A2, SPATA13, KLF9, TAX1BP1, PIM3, SKIL
421	POLR2A_Raji_hg19	4.27e-03	0.03	-0.13	PANK4, CLIC4, RPL3, CUL3, EIF4A3, ATP2A3, ADRB2, PPP2CB, UBB, PUF60, CNR2, POLD1, MKNK2, DHX38, PIM3, CYTIP, RPS13, TBC1D15, SRGN, HSPA8, CD164, H3F3B, ATP1B3, NTAN1, LSM4, GNL3, PER1, EIF5, RPS29, PDCD4, CCDC86, SERINC1, RPL27, CD69, HNRNPC, UBA52, PFDN5, ARF6
422	HA-E2F1_MCF-7_hg19	7.22e-03	0.04	-0.16	CD274, EIF4A1, DYRK3, POP4, CETN3, NRM, DENND3, STK4, ALAD, TBK1, SNX2, UBB, TMEM66, POLD1, FTH1, TRA2A, TBC1D15, HMGN1, HSPA8, CD164, UVRAG, CDV3, NUDC, WSB1, TSC22D3, ATP1B3, ZCRB1, WBP11, LSM4, GTPBP4, HS3ST1, GADD45G, PER1, KLF6, RPL24, UBA52, EIF3D
423	CUX1_K562_hg19	7.22e-03	0.04	-0.17	EIF4A1, CEBPB, CD83, WBP2, AKAP8L, NRM, SLC2A1, CD3D, ACTB, RPS15, ALAD, ZNRD1, UROD, TMEM66, MKNK2, NFKBIZ, DHX38, HIST1H3H, RPL39, JUNB, SRGN, UNC45A, H3F3B, GADD45A, PLRG1, WBP11, YWHAZ, GTPBP4, BCL6, RILPL2, ARPC3, MORF4L2, RASA1, REL, HBP1, RPS24, ATF4
424	CTCF_mammary epithelial cell_hg19	5.90e-03	0.04	-0.17	DDX6, CD274, DAZAP2, CEBPB, RPL3, OAT, TFRC, CD82, ATP10D, EIF4A3, TNFAIP3, ATP1A1, STK4, BACH2, ETS2, ZFP36L1, RPS15, ALAD, PPP2CB, STIP1, KRTCAP3, SNX2, TMEM66, MKNK2, SKIL, HMGN1, MREG, TSC22D3, F2R, ARRDC3, PLRG1, SORL1, HS3ST1, NFKBIA, PTP4A1, PTP4A2, SLC25A37, ARPC3, MORF4L2, UBE2O, RPL24, TMBIM6, EIF3F, EIF3D, ARF6
425	YY1_K562_hg19	4.92e-03	0.04	-0.19	PANK4, DDX6, EIF4A1, BTG1, DGKD, RPL3, RPL32, CUL3, RPL12, STXBP2, SMG7, BZW2, USE1, HERPUD1, RPS15, UBL3, PUF60, RPL18A, UROD, DHX38, RABAC1, SNX8, RPS13, TBC1D15, HSPA9, WSB1, CHCHD10, WBP11, NISCH, CCT6A, SLC25A37, ELF1, EIF5, RANBP10, CCDC86, RPL24, UBE2O, RPL27, HBP1, XIST, HNRNPC, EIF3F, STT3B, UBA52, PFDN5
426	CTCF_HGPS cell_hg19	7.22e-03	0.05	-0.2	DDX6, CD274, CD82, LDB1, ATP10D, ATP1A1, LITAF, FOXO1, BACH2, ZFP36L1, ZC3H12D, RPS15, STIP1, PPP2CB, TMEM66, MKNK2, SKIL, MREG, MAP3K1, GCH1, TSC22D3, F2R, MLL5, SORL1, LSM4, GTPBP4, HS3ST1, TGFBR2, NFKBIA, PTP4A2, SLC25A37, ARPC3, MORF4L2, REL, UBE2O, CSNK1G2, ARF6
427	SMC3_K562_hg19	7.22e-03	0.05	-0.21	DDX6, CEBPB, TFRC, POP4, SLC2A1, STK4, USE1, ACTB, ZFP36L1, ALAD, RPS15, SOCS3, ZNRD1, LBH, UROD, FTH1, TRA2A, JUNB, RPS13, HSPA9, RNF44, MREG, TSC22D3, F2R, CHCHD10, NFKBIA, PTP4A1, SLC25A37, IRF1, CCDC86, MYH9, TXNIP, TMBIM6, LRP10, PFDN5, UBA52, ARF6
428	MYC_H1-hESC_hg19	8.73e-01	1.79	-0.22	ISCA1, CLIC4, HVCN1, AKAP8L, STXBP2, IRS2, ATP1A1, BZW2, USE1, BACH2, ZFP36L1, SNX2, RPL18A, DHX38, RPL39, EMD, RPS13, KPNA1, HSPA9, CD164, PLEKHA2, ACTN2, PLRG1, SORL1, ARPC3, IRF1, MORF4L2, SPATA13, STRAP, UBA52
429	POLR2AphosphoS5_HCT116_hg19	8.67e-01	1.74	-0.22	CD274, ST6GAL1, DGKA, FOXO1, GTPBP4, GADD45G, GNA13, RASA1, DHX38, HNRNPC, RABAC1, HMGN2, SKIL, PFDN5, SNX8
430	REST_Panc1_hg19	8.39e-01	1.47	-0.23	RPS15, TFRC, H3F3B, RPL12, HMGN2, RPL19
431	REST_MCF-7_hg19	8.32e-01	1.47	-0.24	PTP4A1, GNA13, CHKA, TFRC, GADD45A, HMGN2
432	CTCF_epithelial cell of esophagus_hg19	8.34e-03	0.06	-0.24	DAZAP2, CD274, DDX6, CEBPB, RPL3, WBP2, ATP10D, STK4, ETS2, ZFP36L1, ALAD, RPS15, PPP2CB, STIP1, KRTCAP3, SNX2, SKIL, UVRAG, MREG, GCH1, F2R, PLRG1, MLL5, SORL1, HS3ST1, SLC25A37, ARPC3, MORF4L2, RPL24, PFDN5
433	RXRA_HepG2_hg19	8.14e-01	1.34	-0.24	NFKBIA, RNF145, ISCA1, LCK, TMBIM6, STT3B, SKIL
434	SETDB1_U2OS_hg19	8.38e-01	1.64	-0.26	HSPA9, CSNK1G3, H3F3B, ELOVL5, SMG7, PTP4A1, PTP4A2, IMPACT, UBB, PUF60, PRKAR1A, RPS29, MORF4L2, KLF9, TMBIM6, RPL27, EIF3F, TBC1D15, RPS13, ATF4
435	CTCF_NB4_hg19	7.22e-03	0.06	-0.26	DDX6, CD274, CEBPB, DGKD, CD82, LDB1, TCF25, DGKA, STK4, ETS2, ZC3H12D, RPS15, ALAD, STIP1, PPP2CB, TMEM66, MKNK2, ARIH2, PLK3, MREG, TSC22D3, F2R, MLL5, SORL1, LSM4, GTPBP4, HS3ST1, TGFBR2, NFKBIA, PTP4A2, SLC25A37, ARPC3, STK17B, MORF4L2, REL, UBE2O, TMBIM6
436	ZNF384_ES-E14_mm9	7.22e-03	0.06	-0.26	TFRC, POP4, ATP1A1, SMG7, FOXO1, ACTB, STIP1, DHX38, SLC38A2, CSNK1G3, MREG, CIRBP, EMP1, VPS37B, GTPBP4, GADD45G, GNL3, CCT6A, PTP4A1, KLF7, MORF4L1, E130102H24RIK, KLF6, FCHSD2, BCL6, RILPL2, ARPC3, PRKAR1A, B3GNT5, MORF4L2, STRAP, RPL27, HBP1, XIST, STT3B, EIF3D, UBA52
437	TRIM28_HEK293_hg19	8.38e-01	1.7	-0.27	HSPA9, CLIC4, RPL3, TSC22D3, POP4, ATP10D, LENG9, ETS2, PTP4A1, RPS15, IMPACT, NGFRAP1, PRKAR1A, MORF4L2, TXNIP, STRAP, DHX38, HNRNPC, PFDN5, RPS13
438	POLR2A_H1-hESC_hg19	8.38e-01	1.79	-0.28	PANK4, CD274, OAT, TCF25, CETN3, ATP10D, NRM, TNFAIP3, ETS1, DHX38, PIM3, GRASP, HMGN1, MAP4K1, HSPA9, CSNK1G3, CD164, ACTN2, CHCHD10, PLRG1, ZCRB1, WBP11, GADD45G, PER1, ARPC3, RANBP10, SERINC1, EIF3F, UBA52
439	HDAC2_HepG2_hg19	8.14e-01	1.67	-0.3	SKIL, TGFBR2
440	MYBL2_HepG2_hg19	7.09e-03	0.07	-0.31	EIF4A1, OAT, RPL32, RPL12, NRM, ATP1A1, USE1, RPS15, PPP2CB, ZNRD1, UROD, TRA2A, JUNB, RPL39, TBC1D15, CSNK1G3, WSB1, IFNGR1, ELOVL5, GADD45A, PLRG1, ZCRB1, NTAN1, YWHAZ, DAD1, STRAP, RPL24, TMBIM6, EIF3D, PFDN5, RPS24
441	SIN3A_GM12878_hg19	7.22e-03	0.07	-0.31	OAT, SH2D2A, RPL12, AKAP8L, CETN3, NRM, LRMP, USE1, ACTB, PPP2CB, TBK1, RNF19A, FTH1, MKNK2, TBC1D10C, DHX38, CCR7, SKIL, RPL39, SNX8, UNC45A, UVRAG, LAPTM5, ATP1B3, PLRG1, WBP11, GTPBP4, NFKBIA, RILPL2, LCK, IRF4, RPL24, STRAP, FOSB, RPL27, XIST, UBA52
442	CTCF_GM12864_hg19	7.62e-03	0.08	-0.32	DDX6, DAZAP2, CD274, DYRK3, CEBPB, CD82, STXBP2, ATP10D, STK4, ZFP36L1, RPS15, ZC3H12D, ALAD, PPP2CB, STIP1, SNX2, UBB, TMEM66, MKNK2, MREG, TSC22D3, F2R, NTAN1, WBP11, LSM4, SORL1, HS3ST1, NFKBIA, PTP4A2, SLC25A37, ARPC3, MORF4L2, UBE2O, MATR3
443	GATA2_endothelial cell of umbilical vein_hg19	7.22e-03	0.08	-0.32	CD274, PRR7, BTG1, WBP2, TNFAIP3, SMG7, SAMSN1, ETS2, AQP1, RAP1B, UGCG, CCL5, FTH1, NFKBIZ, CASP1, SLC38A2, TBC1D15, SRGN, PRNP, PLK3, UVRAG, HSPA8, MBNL1, ST6GAL1, H3F3B, TPM4, ELOVL5, GADD45A, PLAUR, TGFBR2, RNF145, FCHSD2, RPS29, STK17B, TXNIP, HBP1, EIF3F
444	SIN3A_HCT116_hg19	1.12e-02	0.09	-0.34	UNC45A, TFRC, GADD45A, CETN3, PLAUR, SLC2A1, GNL3, RNF19A, TAX1BP1, RPL24, HIST1H3H, JUNB, SLC38A2, UBA52, ATF3, HIST1H1C
445	TEAD4_MCF-7_hg19	8.38e-01	2.19	-0.35	MLL5
446	ZZZ3_GM12878_hg19	1.09e-02	0.09	-0.35	NAPSA, RPL3, RPL32, LCK, SH2D2A, RPL24, RPL27, EIF3F, SMG7
447	EZH2_HeLa-S3_hg19	7.78e-01	1.57	-0.35	UVRAG, EGR2, NAPSA, ALAS2, H3F3B, POP4, TNFAIP3, ZCRB1, VPS37B, STK4, RELA, TGFBR2, PPP2CB, MORF4L1, IMPACT, UBL3, PLCG2, CTLA4, TMBIM6, EIF3F, SNX8
448	GATA2_SH-SY5Y_hg19	7.78e-01	1.62	-0.36	HSPA9, HSPA8, WSB1, RPL3, BTG1, ELOVL5, ARRDC3, EMP1, ZCRB1, JOSD2, LITAF, GADD45G, ALAD, CCT6A, UGCG, PRKAR1A, POLD1, ARIH2, RPL27, EIF3D, RPS24
