	Term	p-value	z-score	CS	Related Genes
365	SOX2_ChIP-Seq_LN229_Gbm	2.28e-02	2.11	-7.41	APP, ALAS1, BTG1, ZFAND3, RPL34, TACSTD2, CXCR4, F13A1, LRMP, FAIM3, TRIOBP, ARHGAP4, PIGX, PSTPIP1, CENTD3, LBH, GM2A, RAC2, SIRPA, RPL39, CAP1, TPD52, SEMA4A, NDFIP1, DUSP1, LMO4, ACTN1, CMTM6, SSU72, ATP1B1, SCAMP2, MARCKS, STK17B, BTK, LCN2, CHI3L1, RIN3, P4HB, LTF
366	FOXP1_ChIP-Seq_STRATIUM_Mouse	1.97e-01	5.16	-7.91	RPL36AL
367	JARID1A_ChIP-Seq_MESC_Mouse	2.76e-04	1.07	-8.18	GRN, GLO1, POMP, RPL9, UBL5, VPREB1, INPP5K, RPL18, PRKACB, MYLC2B, ATP6V1D, NDEL1, OSBPL9, PSENEN, MCTS1, NDUFA7, SSR4, ACTN1, SHFM1, RPS6, SYVN1, NDUFA1, SSU72, HIGD2A, MYL6, COX7A2L, DNAJC7, ARPC3, BOLA2, RPL27, EIF3F, PFDN5, 2310016M24RIK, VPS28
368	BRD4_ChIP-Seq_HGPS_Human	1.03e-05	0.78	-8.42	GRN, SAMD9L, CBFB, SLC2A3, ENO1, RPL10A, TRIOBP, GNAI2, ZFP36L1, FCRLA, PSTPIP1, LGALS1, LRRC8D, SH3BGRL3, SLC15A3, RPL39, JUNB, NADK, S100A11, NDFIP1, PLEKHA2, RPS6, G0S2, FOS, TBCA, PGD, ATP1B1, HIGD2A, SCAMP2, EEF1A1, SLC6A6, MARCKS, COX7A2L, ARPC3, STK17B, CDC42EP3, FOSB, RIN3, CRLF3, PFN1
369	SMARCA4_ChIP-Seq_OLIGODENDROCYTES_Mouse	5.81e-06	0.75	-8.5	APP, BTG1, HIBADH, WDR1, RPL32, ZFAND3, RETNLG, MGST2, ENO1, ZFP36L1, CD79B, CST3, LGALS3, SERPINB1A, LASP1, GNG10, PSAP, LRRC8D, OSTF1, EMB, PRKACB, TMSB10, RAB8A, TPD52, CMTM7, LMO4, SHFM1, G0S2, DSTN, PRSS34, EEF1A1, RAB32, SLC6A6, KLF6, BCL6, DNAJC7, IL1B, GNB2, SPATA13, IRF2, ARHGEF3, EIF3F, SGK1
370	TET1_ChIP-Seq_MESC_Mouse	2.29e-03	1.5	-8.54	CD63, APP, TNFAIP8, ZFAND3, HDC, ATP2A3, PRCP, PYGL, ATP1A1, ZFP36, PSAP, LRRC8D, TPD52, PDIA3, ANXA2, LMO4, TALDO1, G0S2, PSMB8, HIGD2A, PSMB9, OSTM1, SPATA13, IRF2, FOSB, DEGS1, ARL8A, VPS28, ATP6V0E
371	TCF21_ChIP-ChIP_E13 GONADS_Rat	3.97e-02	3.06	-9.24	KLF6, FAIM3
372	STAT3_ChIP-Seq_U87_Human	2.90e-02	2.81	-9.27	APP, IFITM1, HIBADH, WDR1, CDCA7, MGST1, F13A1, CXCL2, LASP1, LBH, RASSF5, RPS6KA1, FFAR2, PRKACB, OSBPL9, CAP1, NDFIP1, TMEM184B, ACTN1, VAV1, KLF2, SCAMP2, RHOB, MYL4, MARCKS, DHRS7, OSTM1, DNAJC7, BCL6, KLHL6, ARPC3, IL1B, ARHGEF3, FOSB, PRTN3, SGK1
373	AR_ChIP-Seq_PC3_Human	3.48e-03	1.94	-10.29	APP, HIBADH, WDR1, WAS, TWF2, F13A1, IQGAP1, GNAI2, LASP1, GLIPR1, PRDX5, LDHA, CENTD3, RASSF5, RPS6KA1, LRRC8D, FFAR2, EMB, ATP6V1E1, RPS13, RAB8A, MCL1, TPD52, PDIA3, H2AFY, SSR4, DUSP1, LMO4, ANXA3, NDUFA3, TSC22D3, STX7, CYBA, SORL1, SLC6A6, MARCKS, DOK2, KLHL6, ARPC3, IRF2, BOLA2, CD9, CD69, ATF3
374	SMAD4_ChIP-Seq_A2780_Human	2.30e-03	1.91	-10.85	HIBADH, RPN2, TACSTD2, ATP1A1, RCSD1, CXCL2, ZFP36L1, RGS1, RASSF5, RAC2, LRRC8D, ATP6V1D, S100A11, NDFIP1, DUSP1, ACTN1, SHFM1, LAPTM5, G0S2, FOS, TBCA, ATP1B1, PPP1CA, RHOB, RAB32, KLF6, IL1B, IRF2, ARHGEF3, CHI3L1, RIN3, TGFBI, SGK1, MYD88
375	MTF2_ChIP-Seq_MESC_Mouse	1.29e-04	1.43	-11.9	APP, TNFAIP8, NDUFA13, CEBPB, LST1, TACSTD2, ATP2A3, AATK, CXCR4, GATA2, RCSD1, ZFP36L1, LGALS3, PRDX5, GNG10, LBH, RASSF5, SIRPA, CD14, RNF130, B2M, RPS12, EGR1, H2AFY, PLEKHA2, 2010001M09RIK, TSC22D3, ARID3A, VAV1, PSMB8, PSMB9, RHOB, MARCKS, LRG1, BCL6, LTB4R1, CDC42EP3, IRF2, RIN3, LTB, TGFBI, ATF3, H2-D1, H2-AB1
376	RUNX2_ChIP-Seq_PCA_Human	1.22e-03	1.95	-12.19	CEBPB, ORM1, BTG1, WDR1, CXCR4, F13A1, ENO1, IQGAP1, GATA2, LITAF, CXCL2, PIK3CG, ACTB, ALDH2, CSK, CD14, S100A11, OSBPL9, TPD52, PTPN18, NDFIP1, ANXA2, DUSP1, SHFM1, ACTN1, G0S2, RAB27A, KLF2, RHOB, SLC6A6, MARCKS, OSTM1, BCL6, KLHL6, ARPC3, STK17B, CDC42EP3, SPATA13, ALOX5AP, ARHGEF3, ERP29, CD9, DEGS1, SGK1, PPIA
377	RCOR3_ChIP-Seq_MESC_Mouse	3.73e-04	1.77	-13.08	MIDN, RNPEPL1, GSTP1, GLO1, 1110003E01RIK, LRMP, SLC2A3, ACTB, PIK3CG, RPS14, LASP1, VPREB1, PRDX5, BCL7A, RPS6KA1, SH3BGRL3, EMB, RABAC1, RPL18, RNF130, ATP6V1D, MCL1, 1500031L02RIK, TPD52, NDFIP1, DUSP1, ACTN1, LAPTM5, H2AFV, DSTN, ARID3A, EMP3, 2310014H01RIK, SLC6A6, ALOX5AP, ARHGEF3, CD9, FOSB, SGK1, LY6E, TLR2
378	PPARD_ChIP-Seq_MYOFIBROBLAST_Human	1.88e-06	1.24	-15.39	APP, ORM1, WDR1, RNPEPL1, DBI, ENO1, PIK3CG, MRPL33, LASP1, LGALS1, LBH, SIRPA, TSPO, ACADM, OSTF1, PRKACB, B2M, RPS13, CD52, ANXA2, TALDO1, SCAMP2, RHOB, MYL4, SLPI, ADSSL1, RPL29, SGK1, VCP, CBFB, GSTP1, GLO1, CDCA7, CXCR4, GNAI2, ZFP36L1, GNG10, INPP5K, SLC15A3, MARK2, MCTS1, SEMA4A, NDFIP1, PLEKHA2, SYVN1, GPR109A, SORL1, MARCKS, TSPAN14, KLF6, BCL6, POU2AF1, TGFBI, EIF3F, PI16
379	TCF4_ChIP-Seq_U87_Human	2.13e-04	1.99	-15.68	TNFAIP8, HIBADH, RPL32, RCSD1, PSTPIP1, LBH, BCL7A, ALDH2, RGS1, COTL1, SIRPA, CTSG, FFAR2, RPS12, NDEL1, TPD52, ANXA2, DUSP1, STX7, ATP1B1, VAV1, COX7A2L, IRF2, ARHGEF3, RIN3, LCP1, SGK1, SMPDL3A, PPIA, PFDN5, PFKFB4, RPN2, TACSTD2, NEDD9, CXCR4, COX5A, CCL5, RNF130, SERF2, NDFIP1, SHFM1, CMTM6, SYVN1, TBCA, SC4MOL, KLF2, GNB2, LCN2, CD9, PTPN6, MAN2B1, CD69
380	BP1_ChIP-ChIP_Hs578T_Human	1.12e-02	3.95	-16.55	CCL4, LAPTM5
381	KDM5B_ChIP-Seq_MESC_Mouse	6.43e-05	2.03	-18.3	WDR1, RPL31, RAB3D, AATK, SLC2A3, TRIOBP, PIGX, GLIPR1, VPREB1, EMB, RAB8A, NDEL1, CAP1, TPD52, PDIA3, ACTN1, STX7, NME2, H2AFV, PGD, AKR1A4, ACLY, PSMA4, DNAJC7, ERP29, SMPDL3A, PPIA, VCP, CBFB, RPN2, GLO1, CDCA7, ATP1A1, COX5A, CORO1A, NCKAP1L, RNF130, OSBPL9, 1500031L02RIK, NDUFA7, NDFIP1, PKM2, PLEKHA2, CMTM6, SC4MOL, SLC6A6, DHRS7, OSTM1, BCL6, CD9, P4HB, DYNLRB1, CRLF3
382	MITF_ChIP-Seq_MELANOMA_Human	1.16e-14	0.61	-18.55	APP, MIDN, OLFML2B, ZFAND3, ENO1, LGALS3, RPS6KA1, COTL1, SIRPA, ATP6V1E1, PRKACB, JUNB, RPS9, ACTN1, STX7, SSU72, MIF, RAB32, COX7A2L, DOK3, SPATA13, ERP29, RIN3, PRKD2, RPL27, RPL29, PPIA, CBFB, GATA2, ZFP36L1, LDHA, PSAP, ATP6V1D, NADK, SERF2, OSBPL9, TMEM184B, DSTN, RAB27A, TBCA, BCL6, ARPC3, GNB2, TGFBI, DYNLRB1, HIBADH, WDR1, ARPC1B, DBI, PYGL, LITAF, TRIOBP, ARHGAP4, UBL5, LASP1, BCL7A, GM2A, ALDH2, TMSB4X, TSPO, ANXA2, DUSP1, TSC22D3, NME2, H2AFV, FOS, VAV1, APRT, CDC42EP3, ARHGEF3, SGK1, GAPDH, SMPDL3A, CD63, CEBPB, GRN, WAS, NEDD9, PRCP, ATP1A1, COX5A, SPP1, LRRC8D, CSK, RNF130, CMTM7, CD74, SEMA4A, NDUFA7, PLEKHA2, LAPTM5, TSPAN14, OSTM1, KLHL6, STK17B, CDK2AP2, CD9, FOSB, P4HB, PI16, CLEC2D
383	HNF4A_ChIP-Seq_HepG2_Human	1.88e-16	0.58	-19.91	MIDN, RPL32, ZFAND3, RPL34, HP, RPL10A, ACTB, LGALS3, RPS14, ZFP36, KRTCAP2, RPS19, RASSF5, RPS6KA1, RPS11, RPS12, SEPX1, ACTN1, RPS6, SSU72, SCAMP2, RAB32, ACLY, SPATA13, RIN3, RPL27, RPL29, LY6E, PRR13, GLO1, TWF2, MGST2, IQGAP1, LDHA, PSAP, CD14, ATP6V1D, NADK, MARK2, MCL1, OSBPL9, SHFM1, DSTN, RAB27A, ARPC5, BCL6, ARPC3, RPL27A, CALM3, MAN2B1, TGFBI, DYNLRB1, LRP10, ITM2B, TNFAIP8, ORM1, ALAS1, HIBADH, WDR1, MAST3, ARPC1B, PYGL, ARRB2, LITAF, CXCL2, TRIOBP, MRPL33, LASP1, PSTPIP1, GM2A, ALDH2, CTSH, ACADM, NDEL1, CAP1, FCER1G, ANXA2, DUSP1, MMP9, DNAJC7, IL1B, IRF2, ARHGEF3, ADSSL1, LCP1, SLC25A5, SMPDL3A, PFDN5, CEBPB, GRN, GSTP1, HDC, WAS, NEDD9, UNC84B, ATP1A1, RPS3, LRRC8D, CSK, RPL18, PLEKHA2, ARID3A, SORL1, SC4MOL, TSPAN14, KLF6, KLHL6, POU2AF1, CD9, P4HB, EIF3F
384	SUZ12_ChIP-Seq_MESC_Mouse	4.33e-08	1.26	-19.97	APP, TNFAIP8, OLFML2B, RNPEPL1, MAST3, GIMAP1, ATP2A3, AATK, PYGL, RCSD1, LGALS3, LBH, RASSF5, SIRPA, CTSH, FFAR2, B2M, LMO4, TSC22D3, HMHA1, CYBA, FOS, MMP9, VAV1, RHOB, RAB32, CDC42EP3, IRF2, LTB4R1, ADSSL1, RIN3, PRTN3, LTB, SGK1, SMPDL3A, ARL8A, H2-D1, ATF3, CD63, CEBPB, TACSTD2, NEDD9, CXCR4, UNC84B, GATA2, ZFP36L1, GNG10, 2010107H07RIK, LRRC8D, CD14, RNF130, NADK, EGR1, PTPN18, CD72, PLEKHA2, 2010001M09RIK, ARID3A, PSMB8, PSMB9, MARCKS, LRG1, BCL6, STK17B, CDK2AP2, ZYX, FOSB, TGFBI, PI16, H2-AB1
385	SIN3B_ChIP-Seq_MESC_Mouse	1.21e-06	1.95	-24.94	NDUFA13, IFITM2, ZFAND3, MAST3, GMFG, ATP2A3, ENO1, ACTB, MRPL33, LGALS3, LASP1, ZFP36, RPS19, RPS6KA1, SIRPA, JUNB, CLIC1, RAB8A, NDEL1, PDIA3, RPS9, H2AFY, DUSP1, LMO4, SSU72, FOS, APRT, 2310014H01RIK, EEF1A1, RAB32, PSMA4, SPATA13, RIN3, RPL27, GAPDH, H2-D1, GRN, CEBPE, GLO1, 1110003E01RIK, CDCA7, NEDD9, ATP1A1, IQGAP1, GATA2, GNAI2, ATP5L, ADRBK1, TCTEX1D2, PSAP, CSK, CKB, RPL18, RABAC1, MCL1, 1500031L02RIK, AI467606, KLF2, LRG1, STK17B, ALOX5AP, CDK2AP2, ZYX, FOSB, MAN2B1
