	Term	p-value	z-score	CS	Related Genes
383	SRF_GM12878_hg19	1.31e-03	-0.11	0.62	MTCH1, TRUB2, WDR1, ARL6IP1, RPL31, GSTP1, NCF4, PRCP, UQCRH, HIST2H2AC, CLN5, EEF1B2, ZFP36, KRTCAP2, LAMP1, TMEM208, MCL1, SEC13, SIVA1, HIST1H2AH, RPS8, SSU72, RNASE6, RAB27A, FOS, ARPC5, PGD, HIGD2A, NME1, PLA2G15, RPS25, ZYX, PTPN6, DYNLRB1, RPL29, AURKAIP1, PPIA, GAPDH
384	RAD21_CH12.LX_mm9	2.68e-03	-0.12	0.6	SLC46A3, SAMD9L, MRPS33, GLO1, GIMAP1, NCF4, A930005H10RIK, PLD4, RPL10A, ATP5G2, NUP160, PSMB10, FGD2, CLN5, MRPL33, KRTCAP2, SIRPA, PIP4K2A, SH3BGRL3, CD52, DUSP1, FOS, H2-AA, NME1, APRT, PPP1CA, RAB32, COX7A2L, EIF3I, POU2AF1, S100A6, OCIAD1, LY6D, PTPN6, DEGS1, CLEC2D, ITM2B
385	TBP_MEL cell line_mm9	1.48e-03	-0.1	0.57	MTCH1, GRN, IFITM2, GLO1, NCF4, CFP, GABARAP, CST3, KRTCAP2, RASSF5, MYEOV2, NDUFA9, BRD3, PSENEN, SEC13, RPS9, GPX4, RPS8, NDUFA3, NDUFA2, FOS, COX6C, ATOX1, COX6B1, HIGD2A, RBX1, PLA2G15, TSPAN14, COX7A2L, 2010107E04RIK, GNB2, EIF3I, ALOX5AP, OCIAD1, 2310009A05RIK, RNF181, DYNLRB1, AURKAIP1
386	CHD7_K562_hg19	1.48e-03	-0.1	0.55	ANAPC13, COPB2, ARL6IP1, GLO1, CDCA7, PRCP, PYGL, IFI30, CENPA, PIK3CG, UQCRH, GSPT1, KRTCAP2, HINT1, PRDX5, ZFP36, LAMP1, TMSB4X, PSMB1, NPTN, RPS2, RPS11, SEC13, SIVA1, NDUFA3, HIST1H2AK, NDUFA2, NSMCE1, H2AFV, ARPC5, ATOX1, SAP30, ATP5J2, NME1, RPS26, LRG1, EIF3I, OCIAD1
387	POLR2A_HEK293_hg19	2.68e-03	-0.09	0.46	SLC46A3, NDUFB8, ALAS1, CIB1, MRPL12, COX5A, NUP160, MRPL33, UBL5, ATP5B, ZFP36, ALDH2, LAMP1, RPL36AL, TMSB4X, RPS6KA1, EIF4H, HIST1H2AD, MYEOV2, PIP4K2A, NDUFV2, B2M, CHCHD1, GPX4, SSR3, NSMCE1, UBE2E2, RPL13A, FOS, ARPC5, NME1, HIGD2A, RPS26, MARCKS, TSPAN14, ARL8A, CNIH4
388	NFYB_K562_hg19	1.48e-03	-0.08	0.46	SLC46A3, COPB2, HIBADH, GLO1, RPLP1, DBI, CENPA, ATP5B, ALDH2, RPL36AL, RPS6KA1, PSAP, POLR2G, RPS2, CHCHD1, RPL41, RPS9, GPX4, HIST1H2AH, IMP3, H2AFZ, NDUFA2, TALDO1, UTP11L, PGD, HNRNPAB, COX6B1, PLA2G15, RPS26, OSTM1, RNF181, PTPN6, DYNLRB1, SLC25A5, AURKAIP1, GAPDH, CNIH4, PRR13
389	CTCF_T-cell acute lymphoblastic leukemia_hg19	2.68e-03	-0.09	0.45	TRUB2, TNFAIP8, IFITM2, ALAS1, MRPS33, NEDD8, DBI, HSP90B1, CD79B, RPS14, PRDX4, RPL36AL, PSAP, TMEM208, MYEOV2, SH3BGRL3, RPS2, POLR2J, RPS12, SEC13, RPS8, HIST1H2AK, NDUFA2, NSMCE1, OSM, H2AFV, TALDO1, RPL13A, ARPC5, MRPL23, PGD, PPP1CA, RPS26, RPS25, SPCS1, OSTM1, DYNLRB1
390	MAZ_MEL cell line_mm9	1.48e-03	-0.07	0.41	GRN, CBFB, YWHAB, MRPS33, POMP, ATP5G3, PYGL, CORO1A, PSMA7, FTL1, LGALS1, SUMO2, EIF4H, PRKACB, BRD3, SEC13, ANXA2, MRPS24, DUSP1, FOS, ARPC5, RBX1, CYBASC3, PPP1CA, SAP30, EEF1A1, TYROBP, DNAJC7, GNB2, ALOX5AP, ZYX, ERP29, DEGS1, SLC25A5, GAPDH, EIF1B, ITM2B, ARL8A
391	MYOG_C2C12_mm9	2.97e-03	-0.07	0.37	RPL41, ZFP36, LGALS1, GPX1, RPL29, RPL10A, COX5A, DUSP6, NME1, HIST2H2AC
392	CTCF_heart_mm9	2.68e-03	-0.06	0.33	SLC46A3, MRPS33, GSTP1, ARRB2, RPL10A, HIST2H2AC, MRPL33, CLN5, RPS14, KRTCAP2, NPTN, TMEM208, NDUFV2, POLR2J, B2M, RPS9, SSR4, NUP210, DUSP1, RPS5, NDUFA3, RPL13A, MRPL23, ATOX1, NME1, PPP1CA, CYBASC3, RAB32, RPS26, 2010107E04RIK, BOLA2, S100A6, RNF181, UQCRC2, ADNP, AURKAIP1, PRR13
393	MXI1_K562_hg19	1.48e-03	-0.05	0.31	GRN, HIBADH, RPLP1, POMP, ATP5C1, MRPL36, UQCRH, NUP160, HSP90B1, ATP5B, KRTCAP2, HINT1, LAMP1, ARHGDIB, TMEM208, SH3BGRL3, NDUFV2, CHCHD1, TMEM14C, NDUFA9, SEC13, NDUFA7, SIVA1, MRPS24, UBE2E2, RAB27A, ARPC5, NUDT16L1, CYBASC3, COX6B1, PLA2G15, RPS26, SPCS1, OSTM1, DYNLRB1, SLC25A5, CNIH4, PRR13
394	BCL3_GM12878_hg19	5.97e-03	-0.06	0.26	GPX4, ARL6IP1, NCF4, POMP, CYBA, PSMB10, GABARAP, HIST2H2AC, EEF1A1, LAMP1, CCL3, IRF5, ADNP
395	USF2_HeLa-S3_hg19	2.68e-03	-0.05	0.25	IFITM3, MTCH1, VCP, GLO1, MGST2, DBI, GLRX, RPL10A, HIST2H2AC, RPS4X, HINT1, KRTCAP2, VPS35, POLR2G, RPS2, CHCHD1, CTSB, POLR2L, MCTS1, SEC13, RPL41, NDUFA7, GPX4, SHFM1, NDUFA2, RPL13A, COX6B1, RBX1, RPS26, RPS25, OSTM1, EIF3I, OCIAD1, AURKAIP1, RPL29, PPIA, EIF1B
396	ARID3A_HepG2_hg19	2.68e-03	-0.05	0.24	GRN, ALAS1, HIBADH, RPL31, ATP5G3, CORO1A, COX5A, GABARAP, ATP5L, MRPL33, PIGX, UBE2L3, CST3, KRTCAP2, HINT1, ALDH2, RPL36AL, PSAP, MYEOV2, TMEM208, TIMM8B, SEC13, SIVA1, NDUFA2, SSR3, NSMCE1, UTP11L, PGD, LYZ, HNRNPAB, COX6B1, SPCS1, OSTM1, CDK2AP2, OCIAD1, PTPN6, EIF1B
397	JUND_A549_hg19	4.22e-03	-0.04	0.18	RPL41, SEC13, GPX1, HIBADH, MRPS24, GPX4, RPLP1, MRPS33, PRCP, PYGL, CENPA, PSMB10, PLA2G15, RPS14, LAMP1, S100A11
398	CTCF_GM19239_hg19	2.68e-03	-0.02	0.11	IFITM2, ARL6IP1, GSTP1, POMP, CDCA7, ARRB2, CFP, MRPL12, UQCRH, RPS4X, PRDX5, KRTCAP2, PRDX4, LAMP1, TMSB4X, PSAP, MYEOV2, SH3BGRL3, OSTF1, POLR2J, SEC13, NDUFA7, NSMCE1, OSM, SSU72, TALDO1, MRPL23, DYNLL1, NUDT16L1, HNRNPAB, ATOX1, RBX1, PPP1CA, DOK3, SELL, POU2AF1, IRF5
399	NELFE_MEL cell line_mm9	2.68e-03	-0.02	0.11	MTCH1, COPB2, IFITM2, ALAS1, YWHAB, NCF4, POMP, PYGL, KRTCAP2, LGALS1, 2310036O22RIK, RNPEP, POLR2G, POLR2J, CHCHD1, BRD3, NDUFA9, SEC13, RPS9, NDUFA7, GPX4, RPS8, HIST1H2AH, 2700094K13RIK, 3110001D03RIK, FOS, DYNLL1, COX6C, ATOX1, HIGD2A, COX6B1, 2010107E04RIK, OSTM1, RPL27A, OCIAD1, DYNLRB1, MAPRE1
400	GABPA_GM12878_hg19	2.39e-03	-0.01	0.08	WDR1, RPL31, YWHAB, RPLP1, MRPS33, POMP, ATP5C1, MRPL12, UQCRH, NUP160, MRPL33, CLN5, EEF1B2, ATP5B, RPS14, UBL5, RPL36AL, PSMB1, RPS3, TMEM208, MYEOV2, POLR2G, TIMM8B, PSENEN, RPL41, SEC13, RPS5, SSR3, NDUFA2, NSMCE1, RPL13A, UTP11L, DYNLL1, MRPL23, PPP1CA, CYBASC3, NME1, HIGD2A, COX6B1, RPS26, RPS25, EIF3I, OCIAD1, DYNLRB1, RPL29
401	REST_HepG2_hg19	2.99e-03	-0.01	0.06	RPLP1, RPL13A, FOS, MRPL12, PGD, RPL10A, UQCRH, FGD2, ATP5J2, RBX1, NME1, C3, EEF1G, RPS14, OSTM1, ERH, RPS2, RPS11, CHCHD1, SEC11C, MCL1, POLR2L
402	TCF7L2_Panc1_hg19	2.68e-03	-0.01	0.05	TRUB2, NDUFB8, HIBADH, ARL6IP1, MRPS33, MRPL12, RPL10A, ATP5L, RPS4X, RPS14, LAMP1, RPL36AL, TMSB4X, RASSF5, RPS3, RNF130, TMEM14C, TIMM8B, SEPT11, RPS9, RPL41, MRPS24, IMP3, NDUFA2, SSU72, NSMCE1, H2AFV, FOS, UTP11L, ATOX1, EEF1G, EEF1A1, SPCS1, RPL29, EIF1B, PPIA, ARL8A
403	SUZ12_NT2-D1_hg19	9.98e-01	1.52	-0.0	DUSP6
404	EZH2_B cell_hg19	9.99e-01	1.7	-0.0	TIMM8B, SELL, ARL6IP1, RASSF5, MRPS33, PGP, CDCA7, F13A1, PYGL, SAP30
405	EZH2_myotube_hg19	9.96e-01	1.59	-0.0	SELL, RPS5, POU2AF1, PGP, IRF5, PRTN3, DBI, RPS2, LTF, NME1, COX6B1, UBE2L3
406	MYC_endothelial cell of umbilical vein_hg19	2.68e-03	0.0	-0.02	MTCH1, GRN, HIBADH, MRPS33, GSTP1, CDCA7, MGST2, ETFB, COX5A, GABARAP, ATP5L, MRPL33, EEF1B2, HINT1, KRTCAP2, TMSB4X, SUMO2, PSMB1, RNPEP, TMEM208, NDUFV2, S100A11, NDUFA9, MCTS1, BRD3, RPS9, MRPS24, SIVA1, HIST1H2AH, SHFM1, NUDT16L1, CYBASC3, EEF1G, DNAJC7, EIF3I, ZYX, UQCRC2
407	SMC3_SK-N-SH_hg19	9.83e-01	1.7	-0.02	DUSP1, H2AFZ, IMP3, GSTP1, RAB27A, H2AFV, ARRB2, MRPL23, ATP5G2, RAB32, MARCKS, SELL, ADNP, POLR2J
408	EZH2_mammary epithelial cell_hg19	9.70e-01	1.75	-0.05	COPB2, IFITM2, ARL6IP1, POMP, SLC40A1, ATP5G2, CYBASC3, MRPL33, LRG1, SLPI, SELL, CHI3L1, FFAR2, B2M, S100A9
409	CEBPB_H1-hESC_hg19	2.68e-03	0.01	-0.07	IFITM3, ALAS1, IFITM2, RPL31, GSTP1, MRPS33, ATP5C1, DBI, ATP5G3, PYGL, MRPL33, RPS4X, EEF1B2, ALDH2, LAMP1, SUMO2, PSMB1, RPS3, CHCHD1, RNF130, S100A11, TMEM14C, MCTS1, NDUFA9, PSENEN, NFE2, SEC13, GPX1, SIVA1, DUSP1, RPS5, RPL13A, PGD, SAP30, RPL29, AURKAIP1, S100A9
410	REST_HCT116_hg19	9.47e-01	1.58	-0.07	FGD2, SEC11C
411	FOXM1_ECC-1_hg19	7.54e-03	0.02	-0.08	ARL6IP1, RPS8, ANXA3, NDUFA2, H2AFV, FOS, CENPA, DUSP6, HSP90B1, HIST2H2AC, LGALS1, SLPI, CDK2AP2, CNIH4
412	SUZ12_H1-hESC_hg19	9.51e-01	1.78	-0.08	ANAPC13, CCDC56, SIVA1, MRPS24, UTP11L, ARPC5, DYNLL1, NME1, PIGX, CST3, EEF1A1, RPS14, PRDX5, PRDX4, LAMP1, DNAJC7, RPL36AL, OCIAD1, EIF4H, VDAC1, POLR2G, UQCRC2, RNF130, CTSB
413	HDAC2_HepG2_hg19	9.45e-01	1.75	-0.08	MGST2
414	REST_GM12878_hg19	3.65e-03	0.02	-0.09	RPS8, RPL31, RPLP1, RPS5, RPL13A, DBI, RPL10A, SAP30, FGD2, RPS4X, EEF1A1, RPS14, OSTM1, LAMP1, RPL36AL, TMSB4X, RPS3, ERH, RPS2, RPL29, B2M, MCL1, SEC11C, RPS12
415	EZH2_T-cell acute lymphoblastic leukemia_hg19	2.68e-03	0.02	-0.1	TRUB2, ANAPC13, ALAS1, POMP, SLC40A1, CDCA7, PYGL, RPL10A, NUP160, PSMB10, GSPT1, GABARAP, PIGX, KRTCAP2, ZFP36, LAMP1, RNPEP, PSMB1, RPS3, TMEM208, VPS35, RPS2, MCTS1, RPS9, SSR4, NSMCE1, COX6C, CYBASC3, NME1, APRT, HIGD2A, RPS26, EEF1G, GNB2, RPL27A, RPL29, LY6E
416	CTCF_B cell_hg19	2.68e-03	0.02	-0.11	HIBADH, MRPS33, GSTP1, POMP, MRPL12, IFI30, PSMB10, NUP160, RPS4X, ATP5B, KRTCAP2, PSMB1, PSAP, TMEM208, SH3BGRL3, OSTF1, ACADM, CHCHD1, POLR2J, POLR2L, SEC13, NDUFA7, RPS9, RPL41, RPS8, NSMCE1, TALDO1, NUDT16L1, ATOX1, PPP1CA, RPS26, POU2AF1, ERP29, CDK2AP2, DYNLRB1, RPL29, EIF1B
417	EGR1_MCF-7_hg19	5.73e-03	0.02	-0.11	ANAPC13, HIBADH, MRPS33, SSR3, PGD, COX5A, PIGX, NME1, APRT, EEF1A1, PLA2G15, DNAJC7, ERH, RPS2, DYNLRB1, EIF1B, SERF2
418	YY1_HCT116_hg19	3.35e-03	0.03	-0.14	MCTS1, TIMM8B, NDUFA9, NDUFA7, RPL41, SIVA1, H2AFZ, IMP3, GLO1, SHFM1, MRPL36, ATP5G3, DYNLL1, COX5A, HIST2H2AC, ATP5J2, LAMP1, RPS3, EIF4H, SLC25A5, NDUFV2, CHCHD1, CNIH4
419	FOXA2_A549_hg19	3.48e-03	0.03	-0.15	HIBADH, GSTP1, GLO1, MGST2, MRPL36, DBI, ATP5G3, GSPT1, MRPL33, HIST2H2AC, RPS4X, RPS14, UBL5, RPS2, TIMM8B, RPS9, SEC13, HIST1H2AH, DUSP1, RPS5, RPL13A, SAP30, NME1, EEF1A1, GNB2, S100A6, RNF181, RPL29
420	POLR2A_erythroblast_hg19	2.68e-03	0.03	-0.16	SLC46A3, COPB2, IFITM1, ALAS1, YWHAB, MRPL33, PIGX, UBL5, RPL36AL, RASSF5, SUMO2, ARHGDIB, EIF4H, MYEOV2, B2M, POLR2L, SEC11C, TMEM14C, NDUFA9, NDUFA7, GPX1, GPX4, RPS8, NDUFA3, SSR3, DYNLL1, NUDT16L1, ATOX1, SAP30, PPP1CA, RPS26, SPCS1, OSTM1, RNF181, AURKAIP1, CNIH4, PRR13
421	FOSL1_H1-hESC_hg19	9.01e-01	1.91	-0.18	GABARAP
422	CBX8_K562_hg19	8.75e-01	1.55	-0.19	BRD3, C1QB, TRUB2, RPL31, CDCA7, ATP5G3, COX6C, ATP5G2, MMP9, ATOX1, UBE2L3, LGALS3, MARCKS, PRDX5, TMEM208, FFAR2, IRF5, SFXN1
423	CTCF_GM12870_hg19	8.84e-01	1.71	-0.19	GSTP1, MRPS33, TALDO1, DYNLL1, MRPL23, RPL10A, RPS4X, KRTCAP2, SELL, ERP29, SH3BGRL3, EIF1B, SERF2
424	MXI1_SK-N-SH_hg19	8.75e-01	1.73	-0.21	MTCH1, ANAPC13, NDUFA7, SIVA1, RAB27A, CIB1, UTP11L, NUDT16L1, CENPA, PSMA7, PIGX, PLA2G15, UBL5, MARCKS, EIF3I, ERP29, CHCHD1, TMEM14C
425	CTCF_GM12892_hg19	2.68e-03	0.04	-0.21	SLC46A3, TNFRSF13B, GLO1, GSTP1, CDCA7, MRPL12, UQCRH, ATP5L, RPS4X, KRTCAP2, PRDX5, HINT1, ZFP36, PRDX4, LAMP1, TMSB4X, TMEM208, MYEOV2, SH3BGRL3, ACADM, POLR2J, SEC13, NDUFA7, HIST1H2AI, SSU72, TALDO1, CYBA, MRPL23, DYNLL1, NUDT16L1, HNRNPAB, PSMB8, SELL, POU2AF1, IRF5, EIF1B, CNIH4
426	POLR2A_NB4_hg19	2.68e-03	0.04	-0.21	IFITM1, ALAS1, ARL6IP1, YWHAB, RPLP1, CENPA, PSMA7, PIGX, CLN5, MRPL33, PLAC8, ATP5B, UBL5, MYEOV2, PIP4K2A, OSTF1, B2M, CHCHD1, POLR2J, NDUFA9, BRD3, NDUFA7, IMP3, SSU72, NSMCE1, H2AFV, ATOX1, PPP1CA, COX6B1, ATP5J2, RPS26, COX7A2L, SPCS1, GNB2, VDAC1, EIF1B, GAPDH
427	MXI1_HeLa-S3_hg19	2.68e-03	0.04	-0.22	COPB2, ANAPC13, NDUFB8, ALAS1, WDR1, MRPS33, POMP, CENPA, UQCRH, GABARAP, EIF4H, MYEOV2, RPS11, MCL1, BRD3, NDUFA9, PSENEN, NFE2, SEC13, CCDC56, GPX4, RPS8, HIST1H2AH, NDUFA2, NSMCE1, RPL13A, HIGD2A, COX6B1, RPS26, SLPI, SFXN1, PTPN6, AURKAIP1, RPL29, SLC25A5, EIF1B, CNIH4
428	ZEB1_HepG2_hg19	8.83e-01	2.0	-0.22	ACADM
429	SRF_ECC-1_hg19	3.12e-03	0.05	-0.24	MTCH1, TRUB2, WDR1, ARL6IP1, RPL31, GSTP1, DBI, EEF1B2, KRTCAP2, TMEM208, RPS2, RPS11, MCL1, NDUFA7, SEC13, SIVA1, SSU72, RAB27A, H2AFV, FOS, PGD, DUSP6, HIGD2A, NME1, PLA2G15, CDK2AP2, ZYX, UQCRC2, RPL29, MAPRE1, AURKAIP1
430	CTCF_fibroblast of foreskin _hg19	8.59e-01	1.77	-0.24	ARL6IP1, GSTP1, MRPS33, H2AFV, DYNLL1, RPL10A, CENPA, NME1, RPS4X, RPS26, RAB32, RPS14, PRDX5, KRTCAP2, SELL, ERP29, SH3BGRL3, RPL29, AURKAIP1, EIF1B, POLR2J
431	NRF1_GM12878_hg19	2.68e-03	0.06	-0.29	SLC46A3, COPB2, ALAS1, WDR1, HIBADH, RPL31, PRCP, ETFB, ATP5G3, PSMA7, ATP5L, RPS4X, ZFP36, HINT1, LAMP1, RPS6KA1, NPTN, MYEOV2, NDUFV2, CHCHD1, TIMM8B, BRD3, PSENEN, SEPT11, NUP210, RPS8, SHFM1, APRT, RBX1, EEF1G, S100A6, DYNLRB1, RPL29, MAPRE1, EIF1B, CNIH4, LY6E
432	EZH2_skeletal muscle myoblast_hg19	8.21e-01	1.62	-0.29	NDUFA9, NFE2, RPL41, MRPS24, HIST1H2AK, MRPS33, COX6C, IFI30, GSPT1, CYBASC3, EEF1B2, RPS14, COX7A2L, TMSB4X, PSMB1, PGP, UQCRC2, DYNLRB1, CD177
433	ELK1_HeLa-S3_hg19	2.68e-03	0.06	-0.3	VCP, ALAS1, IFITM2, RPL31, YWHAB, MRPS33, MRPL12, COX5A, PSMA7, PIGX, UBE2L3, MRPL33, RPS4X, ATP5B, UBL5, KRTCAP2, ARHGDIB, MYEOV2, CHCHD1, TIMM8B, NDUFA7, NUP210, GPX4, CCDC56, DUSP1, HIST1H2AK, NDUFA2, NSMCE1, H2AFV, UTP11L, NUDT16L1, ATP5J2, PPP1CA, OSTM1, SFXN1, EIF1B, CNIH4
434	CTCF_G1E_mm9	3.47e-03	0.06	-0.3	SAMD9L, GRN, RPLP1, MRPS33, PRCP, ARRB2, RPL10A, ATP5G2, UQCRH, RPS4X, RPS14, KRTCAP2, TUBB5, RASSF5, NDUFV2, POLR2J, RPL41, HIST1H2AI, DUSP1, H2AFZ, RPS5, RPL13A, RAB27A, ARPC5, MRPL23, NME1, RAB32, EEF1A1, RPS26, 2010107E04RIK, 1810022K09RIK, BOLA2, ZYX, CDK2AP2, ERH, IRF5, UQCRC2, ADNP, AURKAIP1, SLC25A5
435	CTCF_testis_mm9	2.68e-03	0.06	-0.32	SLC46A3, COPB2, VCP, TNFAIP8, MRPS33, POMP, ARRB2, RPL10A, MRPL12, CENPA, GSPT1, HSP90B1, EEF1B2, ATP5B, PRDX5, KRTCAP2, RPL36AL, PSAP, 2310036O22RIK, EIF4H, MYEOV2, TMEM208, ACADM, NDUFV2, POLR2J, SEC13, PRG2, H2AFV, MRPL23, DYNLL1, NME1, EEF1G, RAB32, 2010107E04RIK, RPL27A, DYNLRB1, PPIA
436	TAF7_H1-hESC_hg19	3.12e-03	0.06	-0.32	COPB2, TNFAIP8, MRPS33, DBI, MRPL12, NUP160, ATP5B, LAMP1, RPL36AL, EIF4H, RPS11, NDUFV2, RNF130, CHCHD1, POLR2L, BRD3, TIMM8B, MRPS24, RPS8, TALDO1, UTP11L, DYNLL1, PGD, NME1, RBX1, RPS25, ZYX, ERP29, EIF1B
437	MAZ_GM12878_hg19	2.68e-03	0.06	-0.33	SLC46A3, MRPL36, PYGL, ARRB2, RPL10A, IFI30, NUP160, CLN5, EEF1B2, CST3, KRTCAP2, RPS6KA1, RPS3, MYEOV2, POLR2G, RNF130, CAMP, SEC11C, TIMM8B, SEC13, RPL41, MRPS24, CCDC56, SSR3, NSMCE1, UBE2E2, TALDO1, RPL13A, UTP11L, ATP5J2, COX6B1, RPS26, RAB32, EIF3I, ZYX, SLC25A5, PRR13
438	REST_MCF-7_hg19	7.87e-01	1.5	-0.33	OSTM1, POLR2L, SAP30, SEC11C, NME1, FGD2
439	POLR2AphosphoS5_U-87 MG_hg19	3.07e-03	0.06	-0.33	ANAPC13, NDUFB8, ALAS1, HIBADH, DBI, PYGL, COX5A, ATP5L, CST3, EEF1B2, C3, UBL5, HINT1, LAMP1, PSAP, MYEOV2, POLR2G, TIMM8B, NDUFA9, NDUFA7, SHFM1, SSR3, NSMCE1, TALDO1, ATOX1, NME1, ATP5J2, COX6B1, OSTM1, EIF3I
440	NFYA_HeLa-S3_hg19	2.68e-03	0.07	-0.34	COPB2, HIBADH, ARL6IP1, RPLP1, PRCP, DBI, PSMA7, LAMP1, ALDH2, SUMO2, PSAP, TMEM208, CHCHD1, BRD3, SEC13, NDUFA7, GPX1, GPX4, NDUFA2, NSMCE1, TALDO1, NUDT16L1, HNRNPAB, COX6B1, ATP5J2, HIGD2A, EEF1G, RAB32, OSTM1, EIF3I, OCIAD1, ERH, DYNLRB1, SLC25A5, RPL29, EIF1B, PRR13
441	RAD21_ECC-1_hg19	7.77e-01	1.55	-0.36	RPS26, SELL, DUSP1, IMP3, RAB27A, H2AFV, CIB1, RPL10A, ATP5G2, NME1
442	CTCF_astrocyte of the cerebellum_hg19	7.87e-01	1.64	-0.36	TIMM8B, ALAS1, GSTP1, MRPS33, NSMCE1, TALDO1, DYNLL1, RPL10A, RPS4X, KRTCAP2, SELL, ERP29, TMEM208, SH3BGRL3, TGFBI, EIF1B
443	JUND_MEL cell line_mm9	7.91e-01	1.7	-0.37	ANXA2, ARHGDIB
444	JUND_HCT116_hg19	7.58e-01	1.49	-0.37	GPX4, ANXA3, RPL29
445	POLR2AphosphoS5_endothelial cell of umbilical vein_hg19	3.47e-03	0.07	-0.37	NDUFB8, ALAS1, IFITM2, ARL6IP1, CIB1, PYGL, MRPL33, PIGX, ZFP36, LAMP1, EIF4H, MYEOV2, POLR2G, CHCHD1, POLR2J, NDUFA9, CCDC56, MRPS24, H2AFZ, HIST1H2AK, FOS, PGD, NUDT16L1, NME1, RAB32, IFI27
446	EZH2_keratinocyte_hg19	7.55e-01	1.54	-0.39	RPL41, SLC40A1, ATP5G3, ATP5G2, PSMB8, GSPT1, CD79B, C3, LRG1, SELL, TMSB4X, PGP, CDK2AP2, HIST1H2AD, IRF5, FFAR2, SH3BGRL3, NADK, S100A8, LTF
447	SIN3A_HepG2_hg19	7.60e-01	1.56	-0.39	C3, NDUFA9, ANAPC13, GRN, IMP3, EIF3I, HP, POLR2J, NME1
448	TFAP2C_HeLa-S3_hg19	2.68e-03	0.08	-0.4	ANAPC13, TRUB2, ARL6IP1, HIBADH, CBFB, CDCA7, MGST2, NEDD8, CIB1, IFI30, COX5A, C3, HINT1, PRDX4, RPL36AL, TMSB4X, ARHGDIB, RNPEP, B2M, RNF130, PSENEN, NFE2, GPX1, SSR4, ANXA2, ANXA3, DYNLL1, APRT, RPS25, SLPI, S100A6, ZYX, VDAC1, AURKAIP1, MAPRE1, GAPDH, S100A8
449	EZH2_astrocyte_hg19	7.55e-01	1.61	-0.41	NFE2, COPB2, IFITM1, ALAS1, NUP210, RPS8, ANXA3, SLC40A1, PRCP, PYGL, ATP5G2, RPL10A, NUP160, HSP90B1, EEF1A1, RPS25, RPS14, RASSF5, PGP, RPL29
450	CTCF_HCT116_hg19	7.75e-01	1.77	-0.41	ARL6IP1, GSTP1, MRPS33, RPL10A, ATP5G2, CENPA, RPS4X, PRDX5, KRTCAP2, RPL36AL, TMEM208, SH3BGRL3, POLR2J, IMP3, NSMCE1, H2AFV, RAB27A, ARPC5, DYNLL1, MRPL23, COX6C, PPP1CA, NME1, RPS26, SELL, ERP29, CDK2AP2, PTPN6, ADNP, RPL29, EIF1B, S100A9
451	TAL1_G1E_mm9	1.00e-02	0.1	-0.41	SLC46A3, GPX1, ARL6IP1, HIBADH, GLO1, RNASE6, SLC40A1, MGST2, IFI30, AI467606, GABARAP, RPS26, EIF3I, IL1B, ARHGDIB, LTB4R1, RNF181, PTPN6, PRR13, TMEM14C
452	MAFK_MEL cell line_mm9	1.19e-02	0.11	-0.41	GLO1, GSTP1, LST1, SLC40A1, TALDO1, ARRB2, DYNLL1, MMP9, APRT, FTL1, DOK3, TUBB5, ARHGDIB, PGP, RPS2, CTSB
453	MAFK_H1-hESC_hg19	4.70e-03	0.09	-0.42	SLC46A3, COPB2, VCP, WDR1, HIBADH, ARL6IP1, GSTP1, POMP, PYGL, ATP5G2, IFI30, PSMA7, ATP5L, HIST2H2AC, HINT1, LAMP1, ALDH2, TMSB4X, PSAP, PSMB1, NDUFA9, RPS8, SHFM1, TALDO1, FOS, PGD, MMP9, ATOX1, ATP5J2, APRT, EEF1A1, EEF1G, DOK3, SELL, PGP, ARL8A
454	MAFK_ES-E14_mm9	7.96e-03	0.1	-0.42	C1QB, SLC46A3, VCP, GSTP1, SLC40A1, ACAA1A, ARRB2, RPS14, FTL1, ZFP36, TUBB5, TMSB4X, PSAP, OSTF1, CTSB, MCTS1, CD52, GPX4, SSR3, FOS, DYNLL1, MMP9, APRT, DOK3, VDAC1, GAPDH, PRR13
455	CTCF_GM12867_hg19	7.52e-01	1.71	-0.44	NDUFA7, GSTP1, MRPS33, NSMCE1, TALDO1, ARRB2, DYNLL1, MRPL23, RPL10A, PPP1CA, RPS4X, KRTCAP2, SELL, ERP29, EIF1B, SERF2
456	PAX5_GM12891_hg19	8.99e-03	0.11	-0.44	ANAPC13, NDUFB8, SEC13, GPX1, H2AFY, CYBA, CIB1, COX5A, PSMB8, APRT, NME1, PLA2G15, EEF1B2, MARCKS, LAMP1, OSTM1, ADNP, AURKAIP1, NADK
457	RAD21_MCF-7_hg19	7.17e-01	1.63	-0.49	GRN, ARL6IP1, CIB1, ARRB2, CFP, RPL10A, ATP5G2, HIST2H2AC, PRDX5, RASSF5, SERF2, H2AFZ, DUSP1, IMP3, RAB27A, H2AFV, NME1, RPS26, COX7A2L, MARCKS, SELL, PTPN6, UQCRC2, ADNP, SLC25A5, S100A9
