TargetID	cd1	cd2	cd3	gat1	gat2	gat3	logFC	student's t-test	p-value
EN1	1.6	0	2.6	0.5	0.6	1.8	-0.287281952	0.501113174	0.642612731
EN2	0.2	0	0	0	3.5	0.6	1.14974712	1.20071069	0.296104378
ENAH	9.1	7.6	23.7	9.8	4.4	7.4	-0.819036727	1.167566741	0.30783192
ENAM	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!
ENC1	28	32.7	7.9	18.2	12	25.5	-0.286599084	0.503062584	0.641357836
END3	0.3	0.5	1.2	0.4	0	0	-0.556393349	1.75622816	0.1538929
ENDOD1	212	351.6	306.5	922.4	462.5	398.9	1.033159353	1.791813822	0.147638475
ENDOGL1	13.6	8	18.5	21.3	16.8	17.3	0.4382805	1.521954902	0.202674913
LOC677213	803.3	862.9	876.1	637.9	613.8	745	-0.348052129	3.94313433	0.016915197
ENO1	922.4	1103.1	734.9	819.2	1718.8	970.4	0.345601943	0.837435364	0.449466745
PATL1	212.9	207	185.9	164.1	153.8	157.3	-0.348354229	4.983426229	0.007578894
ENO3	79.7	70.7	157.7	29.7	55.1	114.3	-0.622309073	0.974127959	0.385152651
ENOPH1	76.6	86.7	97.8	81	131.8	122.8	0.358497672	1.477706379	0.213552719
ENOX1	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!
ENOX2	1	1	1.1	0.6	4.4	1.7	0.669175505	1.062506405	0.347896668
ENPEP	0	0	0	0	3.7	0	1.159198595	1	0.373900966
ENPP1	98.9	119.7	102.1	175.8	22.5	93.6	-0.134431543	0.214467271	0.84067252
ENPP2	2.1	1.9	5.5	5.6	3.9	2.6	0.272620455	0.595385154	0.583635891
ENPP3	0.9	0	0	0.6	1	0	0.238159737	0.558660819	0.60618823
ENPP4	59.1	71.7	59.3	144.3	134.9	67.4	0.856357021	2.122750669	0.101028686
ENPP5	9.5	14.7	8.8	82.3	11	31.8	1.831201664	1.444635235	0.222066915
ENPP6	1.4	1	0	1.3	4.4	3.6	1.187627003	2.258958585	0.086780371
ENPP7	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!
ENSA	53.2	58.8	43.2	48.2	47.3	57.2	-0.022980655	0.150137288	0.887922717
ENSMUSG00000033219	0	0.1	0	0	0	2.1	0.718229032	0.951302988	0.395319995
ENSMUSG00000038442	0	0	1.3	0.5	0.6	0.1	-0.033947332	0.072547625	0.94564886
ENSMUSG00000042857	1.8	0	2.4	2.2	0.2	0	-0.415037499	0.596039561	0.583239047
ENSMUSG00000043661	1.5	0	0	0	0.8	2.2	0.415037499	0.613909132	0.572471549
ENSMUSG00000043795	1220.5	1333.9	1532.8	577.4	1517.8	1507.4	-0.181932034	0.497279102	0.645085049
ENSMUSG00000044227	0	0.2	0	0.5	1	0	0.491853096	1.462614271	0.217396623
ENSMUSG00000045946	0.5	1.7	6	0.9	5	3.7	0.169925001	0.226336999	0.83203492
ENSMUSG00000049427	0	0.6	0	0	0	0	-0.263034406	1	0.373900966
ENSMUSG00000052143	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!
ENSMUSG00000053178	63.9	53.7	111.6	103.6	80.4	116.3	0.385377526	1.144389062	0.316288417
ENSMUSG00000053338	0	0	0	0.4	21.4	0	3.047305715	1.028164637	0.361978805
ENSMUSG00000053512	4.7	2.3	2.4	0	4.4	0	-0.744742945	1.002207287	0.372954368
ENSMUSG00000053640	2.7	0	0	1.4	0	2.5	0.275634443	0.346410162	0.746489343
ENSMUSG00000054044	0	0	0.9	1.7	1.4	0.8	0.823122238	2.5	0.066766545
ENSMUSG00000054212	149.7	119.1	99.4	211.2	134.5	105.8	0.292083584	0.800253787	0.468395814
ENSMUSG00000056391	0.3	0	0.4	0	0	2.2	0.490986353	0.672841956	0.537919014
ENSMUSG00000058057	1.2	2.4	0	9.5	0	0	0.921390165	0.606701847	0.576798328
ENSMUSG00000068790	13.9	31.5	61.9	47.1	36.7	56.6	0.378612233	0.728190432	0.506836815
ENSMUSG00000071316	3	0.6	2.4	0	0.2	2.8	-0.584962501	0.866025404	0.435330943
ENSMUSG00000073257	0	0.7	0	0	0	1.3	0.216811389	0.406371277	0.705271763
DHX38	716.2	674.9	723	527.2	612.7	512.6	-0.354822405	4.440827106	0.011326709
ENSMUSG00000074822	2.8	5	5.8	2.4	6.1	8.3	0.254317189	0.549523265	0.611884606
ENT2	2.7	2.9	0	1.1	4.8	3.7	0.551015169	0.92499458	0.407321404
ENTHD1	0	0	0	0	0	1.1	0.450661409	1	0.373900966
ENTPD1	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!
ENTPD2	4.5	0	1	0	2.4	0	-0.654503434	0.653392201	0.549158153
ENTPD3	0.2	0.9	0	1	0.5	0.7	0.342887714	1.186160505	0.301200335
ENTPD4	65.1	50.1	109.3	55.7	60.2	63.6	-0.317970081	0.837254585	0.449557287
MAPK8	20.9	20.3	24	16.1	15.7	18.5	-0.355636206	3.444683896	0.026181345
ENTPD6	22.3	26.5	26.7	23.8	10.6	26.6	-0.294620749	0.940765417	0.400090616
ENTPD7	2.2	4.5	6.8	3.4	14.7	6.2	0.726434927	0.986887985	0.379567252
ENTPD8	1.2	0	0.8	0	0	5.7	0.799087306	0.638215677	0.558040915
ZFP746	75.5	61.8	78.7	56.4	58.2	53.4	-0.356934545	2.980216951	0.040730132
EP	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!
EP300	114.5	136	176.1	84.1	129.2	100.6	-0.438966334	1.681056295	0.168046499
EP400	203.6	210.7	246.6	173.4	141.3	197.8	-0.364993524	2.345495459	0.078902775
EPAS1	0	0	0.5	0	0	0	-0.222392421	1	0.373900966
EPB4.1	23.7	22.5	29.6	66.8	14.2	14.1	0.316057507	0.363739396	0.734462772
EPB4.1L1	0	0	0	0.6	0	0	0.263034406	1	0.373900966
EPB4.1L2	105.5	71.9	132.5	38.5	54	98.7	-0.688158458	1.572723536	0.190888265
EPB4.1L3	5.4	5.2	7.9	42.6	9.7	21.8	1.8423942	1.921220439	0.12709282
EPB4.1L4A	1.9	4	2.5	1	0.4	1.8	-0.878693704	2.327839701	0.080442266
EPB4.1L4B	3.8	11.3	9.8	7.2	92.3	6.3	1.963341529	0.942569122	0.399270586
EPB4.1L5	2.5	0	0.4	0.3	0	0	-0.83824893	1.108643725	0.329750651
EPB4.2	0	1.9	0	0	0	0	-0.707819249	1	0.373900966
EPB4.9	6.1	73.4	26.1	174	30.8	9.9	1.003317304	0.657667969	0.546673391
EPB7.2	1.4	8.3	3.2	0.9	4.1	6.1	-0.173331603	0.234201148	0.826327841
EXOSC10	82.7	92.4	81.7	61.5	70.1	68.2	-0.357343778	4.423791511	0.011477095
EPDR1	2.7	13.7	9.8	67.8	12.3	4	1.57670435	0.95147163	0.395244041
EPGN	0	1.3	1.3	0	0	0.8	-0.559427409	1.179219208	0.303660241
EPHA1	0	0	0	0	0.6	0	0.263034406	1	0.373900966
EPHA10	0	0	0.4	0	0.3	0	-0.043068722	0.2	0.851237014
EPHA2	44.2	7.3	4.7	0	11.4	4.2	-1.670294555	1.026605281	0.362630046
EPHA3	0.5	2.1	0.5	0	0.8	0.6	-0.471305719	0.9686649	0.387565535
EPHA4	6.2	7.2	8.7	3.3	7	9.6	-0.132339766	0.372827808	0.728191683
EPHA5	0	0.1	0	0	0	0	-0.047305715	1	0.373900966
EPHA6	4.4	3.4	1.1	1.4	4.4	2.7	-0.049327712	0.101995691	0.923668573
EPHA7	0	0	0	0.1	0	0	0.047305715	1	0.373900966
EPHA8	4.5	4.9	1.4	1.7	3	0.5	-0.750972452	1.413312502	0.230445009
EPHB1	1.1	0	0	0.2	0.5	0	-0.148098639	0.338061702	0.752314815
EPHB2	0	0.4	0.5	1.2	4.1	0.3	1.140862536	1.354517482	0.247029088
EPHB3	0	0	0	0	3.6	0.4	1.222392421	1.170411472	0.306808585
EPHB4	3.9	2.7	3.7	1.2	6.8	7.8	0.499306416	0.878455277	0.429298715
EPHB6	3	0	1.9	2.3	5.7	2.5	0.773034849	1.326210174	0.255427472
EPHX1	629.9	547	599.3	296.1	54.3	634.3	-0.849083878	1.552571935	0.195480252
EPHX2	0.8	4.5	6.1	0.8	3.9	0.8	-0.760534065	1.046586348	0.354363128
EPIM	0.1	1.1	3.9	0.9	0.5	0	-0.880418384	1.057142857	0.350063396
EPM2A	0	1.2	0	0	2.9	0	0.490325627	0.54166504	0.616810121
TXNL4	273.6	265.3	283.8	206.4	180.5	251.6	-0.36416844	2.862057058	0.045834238
EPN1	2.2	6.7	2.8	3.3	6.6	6.7	0.415037499	0.90771875	0.415367831
EPN2	0	2.1	3.4	1.8	0.9	0.7	-0.409390936	0.668776243	0.5402549
EPN3	0	0.2	0	0.6	1.3	0	0.614709844	1.485296896	0.21164547
EPO	0	0	0	2.9	0.6	1.2	1.359895945	2.274489417	0.085303711
EPOR	6.8	18.5	16.7	72.4	26.1	11.8	1.332150955	1.220940016	0.289154054
EPRS	52.3	44.9	27.3	42.3	18.4	33.6	-0.389985537	0.988317048	0.378946095
EPS15	89.5	103	82.1	93.2	123.8	113.4	0.264246536	1.711310273	0.162191681
EPS15L1	226.6	263.4	396.6	228.8	194.1	227.3	-0.445631997	1.490584615	0.210327039
EPS15-RS	51.2	57.5	64.4	66.9	59.5	90.2	0.318483145	1.449323807	0.220839361
EPS8	10.8	14.2	6.3	4.8	9.3	12.6	-0.207745645	0.476741536	0.658422188
EPS8L1	2.6	4.4	2.1	4.7	0	7.7	0.347923303	0.468663011	0.663711202
EPS8L2	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!
EPS8L3	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!
EPSTI1	34.3	49.2	39	27.7	21.3	72.4	-0.012700879	0.022003521	0.983499024
EPX	0	0	0	7.9	2.5	0	2.159198595	1.4870806	0.211199791
EPYC	0	0	0	0.4	0	0	0.180572246	1	0.373900966
ERAF	1059.3	4423	2128.2	4493.8	2008.1	634.6	-0.092736786	0.105097759	0.921357541
SUI1-RS1	6459	6030.7	5270	4220.4	4358.5	5210.3	-0.364998294	2.843201705	0.046715963
ERAP1	0	0.8	4.3	0.2	0	0.9	-0.982297998	0.988936353	0.378677181
ERAS	0	0	2.2	0	2.7	0	0.132450296	0.143562034	0.892788303
ERBB2	1.1	1.1	2.8	3.4	1.9	1.2	0.247927513	0.580367424	0.592791547
ERBB2IP	45.3	42.9	38.3	24.4	23.9	42.9	-0.459153133	1.788149932	0.148269744
ERBB3	0	5.2	2.6	0	0	0	-1.847996907	1.732050808	0.158302423
ERBB4	0	0	0	0.4	0	0	0.180572246	1	0.373900966
ERC1	1.4	0	0	0.4	0	0	-0.371968777	0.68680282	0.529952653
ERCC1	38.4	41.1	41.9	37.2	45	53.8	0.160098397	0.991089745	0.377743425
ERCC2	13.7	14.5	19	6.6	9.2	13.5	-0.636153199	2.29336449	0.083546936
LONP1	92.9	86.8	90.9	66.9	76.5	65.2	-0.370728603	5.232859454	0.006371231
ERCC4	8	14.2	26.1	12.1	14.6	17.8	-0.111031312	0.227777797	0.830988369
IFNAB	49.2	42.1	41.5	30.5	36	35.3	-0.373844763	3.425048471	0.02665639
CAND1	297.1	260.6	308.9	205.9	208.1	253.5	-0.375114608	3.121598558	0.035471794
ERCC8	16.7	18.9	15.1	10.6	12.5	16.4	-0.337459247	1.837547666	0.139996078
TBL1X	76.9	69.5	84.2	57.6	54.5	64.5	-0.379252924	3.480757426	0.025334546
EREG	0	0	0	1.3	0	0	0.519374159	1	0.373900966
ERF	1.8	0.9	3.2	0.3	1.2	1	-0.694373717	1.568303054	0.191885979
ERG	0.5	0	0.9	0	0	0.8	-0.211504105	0.536656315	0.619962361
ERGIC1	205.4	194.3	171.8	255.7	140.8	195.9	0.051552329	0.201238581	0.850331041
ERGIC2	99	87.4	67.8	99.5	68.7	81.3	-0.026607255	0.122777777	0.908204715
ERGIC3	261.4	266.3	289.6	416.1	302.1	300.3	0.31646567	1.707446319	0.162927326
LOC100045542	739	777	679.2	454.1	604.2	626.2	-0.381435152	2.785738356	0.049527151
ERICH1	41.6	40.9	54.3	52	64.8	56.1	0.331391122	2.088275715	0.10503523
ERLIN1	45.1	40.1	36.8	28.6	97.3	46.2	0.486250989	0.805062647	0.465912898
ERLIN2	11.2	13.8	18.9	19.2	21.5	22.3	0.492878102	2.604007492	0.059795492
ERMAP	5.2	50.5	18.8	135.5	23.3	3.5	1.092818509	0.676920242	0.535583103
ERMN	0	0	0	0.1	0.1	0	0.093109404	2	0.116116524
ARFRP1	96.6	90.2	92.7	63	69.6	80.8	-0.384550368	3.992300071	0.016233794
ERN1	5.1	11.2	8.9	15.1	39.8	16.8	1.40541308	1.899209387	0.130357683
ERN2	0	0.1	1	0.4	0	0	-0.270089163	0.676715542	0.535700176
ERO1L	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!
TSHZ1	326.5	285.9	297.1	250.5	211.8	232.1	-0.387838195	4.351675036	0.012141117
ERP29	2188.3	2184.4	3248.2	2587.2	3216.3	2880.3	0.188295626	0.890455242	0.423540228
ERRFI1	224.6	218.3	64.1	89.8	41.2	49.5	-1.474717184	1.993811432	0.116940201
ES1	0	0.1	0	1.3	0	0.5	0.63076619	1.490998633	0.21022416
ES22	0	0	0	0.4	0	0	0.180572246	1	0.373900966
ES2EL	9.3	9	11.1	4.3	10.8	10.5	-0.179978666	0.571186444	0.598434402
ES31	3	2.9	4.3	1.5	6	3	0.032421478	0.071550359	0.946394388
ESAM	33.6	35.9	50.8	127.1	84.3	54.3	1.123823522	2.223176619	0.090292815
CPSF1	97.6	94.1	110.4	64.3	78.8	86.6	-0.390810969	2.943283983	0.042250742
ESCO2	10.1	42.6	16.6	74.4	128.6	37.5	1.75185422	2.019508334	0.11356134
ESD	11.8	7.5	4.9	8.6	10.1	8.8	0.165202591	0.532396583	0.62265101
ESF1	0	0	0	1.5	1.4	0	0.975752454	1.996442333	0.116589258
ESM1	43.9	39.2	23.5	19.1	27.2	17.5	-0.71432779	2.079778392	0.106049533
ESPL1	6.5	9.2	9.3	21.7	50.5	8.5	1.579800796	1.493233192	0.209669778
ESPN	6.2	4.6	4.7	11.7	4.5	1.5	0.162105497	0.238834333	0.822971536
ESPNL	0	0	0	1.4	0	0	0.552541023	1	0.373900966
ESR1	0.9	1.1	3.3	2	3.3	0.7	0.116813665	0.217165217	0.838706785
ESR2	0	0.2	0	0	0	0	-0.093109404	1	0.373900966
ESRRA	67.5	86	170.7	82.2	141.2	126.7	0.109904073	0.237235198	0.824129445
ESRRB	0.5	0	1.4	0	1.8	0	-0.029747343	0.045883147	0.965602725
ESRRBL1	5.1	4.3	2	1.8	5.4	4.4	0.019899557	0.046971139	0.964787829
ESRRG	0	0	0.5	2	0	1.2	0.824913293	1.488558185	0.210831319
ESX1	0	1.4	2.5	0	2.5	0	-0.327164743	0.422885465	0.694123038
"ET-A, GPCR"	1.5	2.9	0	0	0.3	4.6	0.094327383	0.097720388	0.92685515
ETAA1	146.9	90.8	70	104.1	116.2	67.4	-0.09599117	0.24462933	0.818780055
ETD	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!
ETF1	602.2	561.7	541.4	596.3	668.1	482.3	0.034546228	0.242229844	0.820514708
PRPF8	174.7	191.2	171.4	135	126.2	146.3	-0.39637846	5.122159141	0.006875815
ETFB	334.6	457.4	433.1	573.8	1122.4	522.9	0.855495704	1.694355049	0.16544597
ETFDH	46.1	33.4	19.4	44.1	34.2	35.7	0.199354478	0.606186213	0.577108714
ETHE1	175.2	167.2	122.4	151.6	511.2	149.1	0.800731169	0.953029059	0.394543187
ETL1	0	2.7	2.7	0	0.3	0	-1.347923303	1.877335943	0.133692231
ETL4	1.6	1.8	1.9	12.3	17.4	2	2.063752421	1.942542276	0.124014629
ETNK1	23.3	25.8	26.8	22.5	13.6	24.9	-0.301953395	1.382953471	0.238865817
ETNK2	3.4	0	0	0	0	0	-1.093109404	1	0.373900966
ETOHD3	0	1.4	1.1	1.2	0	0	-0.389042291	0.741949189	0.499319343
ETOHI1	0	0.5	0	1.5	0	0	0.362570079	0.632455532	0.561438044
ETOS1	0.4	0	0	0	0	0	-0.180572246	1	0.373900966
ACSL4	8.3	7.7	8.7	4.6	6.8	6.6	-0.399496648	2.938144365	0.042467565
BCLAF1	296.4	240.2	320.9	219.2	224.7	205.2	-0.400081973	2.825820511	0.047546259
ETSRP71	0.6	1.6	2.7	3	0	0	-0.396890153	0.541532561	0.616893369
ETV1	1.9	0.3	0	1	1.2	0.8	0.206450877	0.443760157	0.680163593
CHD4	102.1	109.3	111.4	75.2	80.8	87.8	-0.400644209	5.717287148	0.004630504
ETV5	8.2	6.3	6.1	3.9	7.9	8.2	-0.037152998	0.129944425	0.90288301
ETV6	12.3	19.1	5.4	6.9	19.7	12.4	0.077620897	0.135282831	0.898922882
EVA1	0.5	0	4.2	0	2.7	1.3	-0.137503524	0.151815603	0.886681735
EVC	0	0.7	1.6	5.7	1.3	1.1	1.066495412	1.230704289	0.285854731
EVC2	4.1	0.5	1	14.4	0	2	1.173648087	0.775454771	0.481363788
EVI1	2.4	1.9	0	2.8	2.3	3.9	0.717066037	1.799723016	0.146285522
EVI2A	293	389.5	271.4	261.7	284.5	442.5	0.051535591	0.171970996	0.8718103
EVI2B	8.5	3.4	4	6.2	4	10	0.295738571	0.60241581	0.579381683
EVI5	44.9	79	99.7	152.5	151.8	84.8	0.791073781	2.00204803	0.115845338
EVI5L	14.1	12.2	26.2	7.8	18.5	17.3	-0.252157817	0.535620022	0.620615788
EVL	184.6	289.9	245.7	135.8	82.4	236.4	-0.660307626	1.624489747	0.179595511
EVPL	3.5	2.4	0.1	3	4.8	0	0.263034406	0.348546718	0.74500174
EVX1	20.4	12.1	7.6	0.4	9.2	2.8	-1.484757518	2.017174496	0.113863753
EVX2	0	0	0.3	0	0	0	-0.137503524	1	0.373900966
EWSH	0.2	0	0	2	0	1.6	1.044394119	1.843908891	0.138967127
EWSR1	0	5.5	2.6	0	1.9	1.9	-0.706953025	0.838157264	0.449105332
EXDL1	4.7	0	0	9.1	2.8	4	1.295455884	1.50122719	0.207698628
EXDL2	85.7	122.8	167.6	102.9	78.8	128.8	-0.274113013	0.7885128	0.474501272
EXO1	0.2	0	0.5	0	0	0	-0.30256277	1.605910137	0.18356686
EXOC1	52	42.7	110	66.2	100.1	78	0.251761024	0.566969953	0.601037472
EXOC2	168.3	189.2	157.9	111.8	179.9	129.1	-0.290682131	1.406918952	0.232193536
EXOC3	51.7	85.9	76.2	66.5	71.5	77.7	0.012588464	0.059304675	0.955554054
EXOC3L	0	2.3	0	7.9	6.5	2.1	1.879409859	2.480562213	0.068170033
EXOC4	61.2	84	61.5	62.6	55.4	48.3	-0.308744888	1.564927854	0.192651383
EXOC6B	40.5	65.6	43.4	50.3	34.8	48.6	-0.157796	0.564855179	0.602345752
EXOC7	51.4	47.1	49.4	37.3	44.1	45	-0.221755189	2.625467734	0.058463195
EXOC8	129	140.5	258.4	301.3	492.5	292.1	1.036359423	2.405940708	0.073878974
EXOD1	1.4	2.9	5.2	7.7	5.9	6	0.854394678	2.693572773	0.054455874
EXOSC1	392.1	247.2	281.8	306.1	253.1	291.6	-0.114150816	0.504329855	0.640542829
UBR1	77.1	65.7	86.3	53.9	55.4	63.5	-0.400811452	2.81679628	0.047984099
EXOSC2	131.8	113.6	110.9	118.5	112.5	110.4	-0.061103793	0.709781373	0.51702579
EXOSC3	2.8	0	0	0	0	0	-0.9510904	1	0.373900966
EXOSC4	167.9	105.4	92.7	88.8	144.1	113.7	-0.077915631	0.229230202	0.829933817
EXOSC5	96.2	116.6	157.7	126.8	267.9	230	0.748966966	1.846994536	0.138470942
EXOSC6	24.5	16.7	10.2	22.3	25	20.2	0.374016606	1.230622177	0.285882327
EXOSC7	318.7	371.7	622.2	428.4	657.4	401.6	0.179978666	0.470320577	0.662624045
SH3GL1	111.3	100.6	119.8	87	77.4	85.8	-0.402591146	4.296799963	0.012677686
EXOSC9	0	0	0.6	3.9	0.5	5.3	1.818759685	2.107746798	0.102751206
EXPH5	0	0.4	0.7	0.1	1.5	0.9	0.423807709	1.029300471	0.36150509
EXPI	0.8	1.8	0	0	7.7	0	0.934112064	0.649115587	0.551651261
EXT1	93.7	102.9	83.1	100.3	106	66.9	-0.033558564	0.160852166	0.88000677
EXT2	42.9	44.2	38.9	39.2	38.9	35.7	-0.143330791	2.086766237	0.105214627
EXTL1	1.6	0	3.7	0	1.6	4.6	0.148522525	0.174208051	0.870163519
EXTL2	46.8	45.8	32.4	46.7	81.1	22.4	0.259272487	0.475918346	0.658960035
EXTL3	71.3	88.3	154.5	115	77.2	114.9	-0.032204351	0.082370557	0.938309251
EYA1	6.4	1.2	1	0	2.1	0	-1.185555653	1.139649554	0.318043887
EYA2	0.8	0.3	0	1.2	3.9	0	0.982297998	1.133185399	0.320452616
EYA3	5.3	10.5	11	7.4	12.9	13.1	0.28862612	0.843110615	0.446631745
EYA4	0.1	0.7	0	2.2	1.8	0	0.881355504	1.500183139	0.207954997
EZH1	1.8	4.5	1.1	1.2	3.3	0	-0.471621028	0.682778334	0.532240415
EZH2	20.8	34.9	23.5	44.9	65.8	37	0.874469118	2.374296601	0.076462345
F10	13.5	21	16.4	22	270	30.7	2.595186542	1.114599235	0.327471919
F11	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!
F11R	0.3	0	2.3	21.6	2	5.9	2.536940986	1.486165164	0.211428405
F12	1.5	1.7	0.2	0	0	0	-1.093109404	2.410196097	0.073539177
F13A1	88	199.8	101.4	31.9	2930.6	280	3.048779316	1.024537214	0.363495335
F13B	0.4	1.8	0	1.4	0	0	-0.2410081	0.371390676	0.729181624
F2	0.4	0.4	0	3.7	0	1.9	1.178337241	1.486274693	0.211401039
F2R	882.6	635.2	440.3	1115.7	481.6	225.4	-0.103213383	0.153547834	0.8854013
F2RL1	15.7	24.2	8.2	37.2	5.6	33	0.624872339	0.844555372	0.445912329
F2RL2	1.3	0.2	0	79	9.7	3.4	4.401448435	1.246813128	0.280489617
F2RL3	10.5	12.3	16.7	182.9	56.5	10.9	2.575312331	1.36496094	0.243999567
F3	2.1	0.5	0	2.3	0	0	-0.079434467	0.100560228	0.924738299
F430201B04RIK	3.2	3	0.7	2.9	0.8	1.3	-0.307428525	0.619711669	0.569003934
F5	4.3	12.8	0.3	18.3	70.4	8.3	2.293358943	1.353698429	0.247268243
F630001K14RIK	2.9	1	2.5	0	10	2.2	0.693338662	0.625976232	0.565276145
F630003A18RIK	0.6	0	0	0	1.4	0	0.289506617	0.525225731	0.627193176
F630025I20RIK	183.6	151.3	63.5	75.8	68.2	76.9	-0.842186089	1.644124746	0.175495541
F630038O13RIK	2.9	0	4.3	3.8	3.7	2.6	0.36099766	0.730499447	0.505569377
F630041D06RIK	0	0	0.3	0.6	0	0	0.125530882	0.447213595	0.677868829
F630043A04RIK	5.1	6.4	0.9	25.3	39.7	5	2.244966113	1.882151945	0.132950211
F630047D10RIK	0	3.3	1	0.5	7.8	3.2	0.990084531	1.023777169	0.363813798
F630050F06RIK	3.6	6.3	2.4	5.5	0	4.9	-0.191298652	0.303157182	0.776882963
F630101L04RIK	0	2.6	0	0	0	0.2	-0.807354922	0.920357987	0.409468037
F630107D10RIK	18.4	19.6	38.4	29.6	21.6	4.8	-0.428424053	0.696412051	0.524518757
F630107L03RIK	4.2	6.9	0	2.3	25.8	4.9	1.352301744	0.947546001	0.397015305
F630110N24RIK	2.3	3.4	10.9	5	9.8	3.5	0.119999776	0.17155097	0.872119585
SORBS2	2	1.7	1.9	1.4	1.3	0.8	-0.403896942	3.406649844	0.027110822
F7	0.9	0	2.8	0	1.5	2.3	0.021373651	0.031280562	0.976544359
F730003B03RIK	0	2	1.2	0	0.6	0	-0.784271309	1.410047976	0.231336157
F730003H07RIK	102.4	102.9	247.2	46.5	39.8	111.6	-1.18097349	1.590816313	0.186860098
F730005M08RIK	0.6	4.6	0	4.9	1.1	0.3	0.181606806	0.181132854	0.865070996
F730006M22RIK	3.6	0.7	3.7	1.1	1.8	3.2	-0.273565073	0.545310999	0.614521788
F730007G21RIK	0.7	0.9	3.2	0	0	1.5	-0.793549123	1.163820266	0.309184481
COQ6	143.4	127.6	141.2	113.8	98.2	98.2	-0.406722231	4.739932526	0.009037647
F730011O15RIK	16.1	9.9	4.5	4.9	4.1	7.3	-0.795560248	1.357624552	0.246123919
F730014I05RIK	53.4	62.9	67.8	49.5	77.4	72	0.109831352	0.517558452	0.632071963
SRF	147	149.6	132.1	102.7	92.8	127.1	-0.406928393	3.059734028	0.037668276
F730019F02RIK	0.5	1.4	5.3	4.1	1.8	1.1	-0.028569152	0.038547167	0.971098571
F730021A14RIK	0	1.4	0	0	1.6	9.4	1.669851398	1.088102528	0.337721284
F730023C13RIK	17.9	10.4	17.2	0.3	12.3	13.7	-0.727084083	1.311719013	0.259834048
F730028J12RIK	7.8	3.5	4.6	3.3	3.1	2.2	-0.704261429	1.825	0.142049763
F730031O20RIK	9.1	11.2	5.8	6.1	10.3	2.8	-0.390459477	0.858352376	0.439088976
F730035P03RIK	2.9	1.4	2.7	0.6	2.2	1.9	-0.377069649	1.127667777	0.32252189
F730038L14RIK	0	0	1.8	0	0	0.2	-0.584962501	0.883452209	0.426893046
F730038M08RIK	2.1	5.8	3.5	4.8	1.3	0	-0.662130361	0.984864744	0.380448183
LOC385256	6	6.5	6.4	4.4	4.6	4.5	-0.408464845	11.02270384	0.000385068
F730043H23	0	1.5	0.4	0	0.1	0	-0.660513534	1.33424877	0.253014539
F730043M19RIK	4.3	0	1.1	3.7	0	1.4	-0.05246742	0.059478869	0.955423696
F730044K23RIK	7.6	3.4	4.9	10.3	5.5	2	0.138197294	0.23444287	0.826152625
F730045P10RIK	45.9	56.6	138	169.3	9.9	114.5	0.285083155	0.322053547	0.763540786
F730046H10RIK	0.7	2.1	2.2	4.4	1.4	1.2	0.321928095	0.583459966	0.590898564
F730047E07RIK	7.2	15.8	12.8	18.2	32.6	13.6	0.796691939	1.524558377	0.20205273
F730049H03RIK	0	0.8	0	1.7	0.4	0.6	0.584962501	1.308013943	0.260972527
F8	1.2	0.2	0.8	0	0	3.1	0.230297619	0.279481542	0.79373132
F830001A07RIK	0	1.5	0.6	0.3	0	3.5	0.415037499	0.471495167	0.661854268
F830001A22RIK	0	0	0.1	0	0	0	-0.047305715	1	0.373900966
F830001D05RIK	0.9	2.2	0	5.7	1.1	1.6	0.902152677	1.110450003	0.329057999
F830002E14RIK	35.9	36.8	44.7	129.9	18.5	46.6	0.717665038	0.770641099	0.483912725
F830004G03RIK	0	0	0	0.5	0	0	0.222392421	1	0.373900966
F830004M19RIK	10.1	11.2	13.5	11.6	9.9	12.5	-0.030860964	0.211850857	0.842580193
F830005D05RIK	95.2	45.7	100.5	7.9	19.5	45.1	-1.694695736	2.730034143	0.052441124
F830005K03RIK	4.1	2.7	0.7	1.7	5.1	1.7	0.131244533	0.221839127	0.83530473
F830008E12RIK	1.1	1.8	0	4.6	0	0.2	0.40275917	0.398348238	0.710720825
2410018C17RIK	541.4	556.7	551	425.7	342.2	472.9	-0.409546492	3.537663398	0.024063949
F830010A05RIK	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!
F830010D20RIK	3.8	3.6	0.3	1.2	0	2.3	-0.719099173	1.064742266	0.346996987
F830010E04RIK	4.2	3.6	1.7	4.1	1.6	4.2	0.045442971	0.11734293	0.912244352
F830012F06RIK	0	0	2.4	0	5	0.4	0.637429921	0.557856002	0.606688609
F830014K21RIK	0.1	2.8	3.5	0.8	0.3	1.2	-0.826668397	1.278754866	0.270134403
F830016N17RIK	0	1	0	0	0.4	1.5	0.292781749	0.536894988	0.619811927
