	SC	BMC
EG268795	-0.034669662	0.168225077
EG269105	0.067613507	-0.15804933
EG269902	0.909234536	-0.215728691
EG270499	-0.793549123	-0.152003093
EG272350	0.307428525	-0.672425342
EG277333	0.874469118	0.009881512
EG278167	0.040641984	-0.146841388
EG317677	0.703606997	-0.900464326
EG328231	-0.781359714	0.093109404
EG328264	0.336049203	-0.359542387
EG328280	0.919080005	0.180572246
EG328314	1.004616628	0.732414502
EG328354	0.0	0.0
EG328451	1.693022247	0.0
EG328479	-1.070389328	-1.485426827
EG328644	0.0	0.0
EG328839	0.399930607	0.312939312
EG329123	0.533123569	0.871992388
EG329521	0.001426293	-0.083543641
EG329541	0.256339753	0.316027493
EG329763	0.0	1.710493383
EG330031	-0.821029859	0.494764692
EG330070	-1.316049352	0.519778332
EG330097	0.0	0.0
EG330305	-0.530514717	-0.197036847
EG330403	-0.909234536	-0.874469118
EG330503	0.941583314	0.415037499
EG330513	-0.647698256	0.84434913
EG330602	0.022026306	1.10496956
EG331480	0.0	1.159198595
EG331493	1.600904045	0.874469118
EG332993	-0.884522783	0.540568381
EG333669	1.314510623	-0.847996907
EG333830	-0.041935957	-0.314573644
EG368203	0.055495113	1.053111336
EG380907	0.0	-0.510961919
EG381070	-0.047305715	-0.485426827
EG381438	-0.332983283	1.984569959
EG381806	0.552541023	-0.874469118
EG381818	0.310340121	0.511899039
EG381936	0.222392421	0.180572246
EG382109	-0.537656786	-0.180572246
EG382156	-0.232660757	1.831123088
EG382161	0.423707842	0.005466831
EG382265	-0.874469118	-0.818161677
EG382639	-0.552541023	-0.38466385
EG382843	-0.492878489	-0.389229207
EG383229	0.925999419	-0.579156879
EG383436	-2.04523785	0.776278518
EG383815	0.211504105	-0.36994961
EG383891	-0.15782881	0.341788517
EG384179	2.175442006	0.981844912
EG384187	0.900464326	0.691877705
EG384244	0.6983443	0.461730735
EG384525	0.102159897	-0.053036754
EG384594	-0.423807709	0.374395515
EG384596	0.095299335	-0.50942987
EG384639	-0.043068722	-0.90442234
EG384770	-1.333423734	1.184424571
EG384813	0.471305719	-0.490986353
EG384814	0.13492958	0.26710407
EG385328	1.268488836	-0.427681709
EG386506	-0.045323991	-1.578359766
EG386551	-1.756915184	0.695145418
EG406223	-1.074424841	-0.360402243
EG408196	3.57053543	1.772713837
EG432436	0.0	-0.551409941
EG432448	0.324222336	-0.071284533
EG432534	0.0489096	0.147806595
EG432555	-0.874469118	0.937264245
EG432637	0.378511623	-1.493814613
EG432649	0.442740428	-0.661703143
EG432681	-0.08731165	0.23295135
EG432721	-0.290152599	-0.052894686
EG432723	0.936806174	0.113656782
EG432743	1.217591435	0.519374159
EG432825	-0.450661409	-0.263034406
EG432838	1.195550809	-0.216811389
EG432867	1.306661338	-0.178337241
EG432870	-0.866144253	-1.448460501
EG432879	2.508365439	-0.285144618
EG432907	-1.622930351	1.328187085
EG432939	-0.263034406	-0.527247003
EG432982	0.150242636	1.087462841
EG432985	0.180572246	0.222392421
EG432986	-1.434402824	1.280107919
EG432987	-1.070389328	0.0
EG433003	-0.597562538	-0.432111013
EG433016	4.867190472	1.264928157
EG433024	1.568842835	-0.61667136
EG433144	0.01282404	0.070135801
EG433178	0.527247003	-0.601450624
EG433182	1.19730144	0.344731852
EG433224	0.156482903	0.256571121
EG433229	0.516364814	0.16134447
EG433365	-1.378511623	-0.608809243
EG433604	-0.525091045	0.0
EG433623	0.932184616	-0.117356951
EG433633	0.089969697	0.417906252
EG433634	0.869939459	1.165586066
EG433643	1.129283017	-0.777101281
EG433865	0.93661333	0.503518807
EG433923	0.049573754	0.232184763
EG434008	0.390789953	-1.465663572
EG434077	-1.555600441	-1.34717547
EG434078	0.109788146	0.902534191
EG434168	-0.311881745	0.227161665
EG434171	-0.765534746	-0.456954888
EG434179	0.277533976	0.047305715
EG434181	0.700439718	1.296132094
EG434228	0.184917716	-0.059297184
EG434280	-0.552541023	0.847996907
EG434396	0.0	-0.137503524
EG434401	-0.339206086	-0.471450808
EG434402	0.280158725	-0.027633311
EG434404	0.024240903	-0.152180263
EG434459	0.648527629	-1.711494907
EG434510	0.497499659	0.48112669
EG434674	1.019365325	0.021061616
EG434729	-0.915607813	0.0
EG434758	0.874469118	-0.874469118
EG434760	-0.472487771	-0.044394119
EG434775	0.0	-0.341036918
EG434858	-0.451933282	0.177398607
EG434907	-0.167481826	-0.748655287
EG435366	-0.415037499	0.0
EG435391	0.050626073	-0.140481224
EG435970	0.821029859	-0.874469118
EG436240	0.378511623	1.070389328
EG436332	-0.856635825	-0.647698256
EG436523	-2.098489863	0.485426827
EG436563	0.415037499	-0.537028024
EG544710	0.0	0.0
EG545047	-0.647698256	0.314873337
EG545056	-0.155601132	0.170031086
EG545124	0.0	-0.707819249
EG545216	-0.0287443	0.384143491
EG545242	-0.394278939	-0.219566377
EG545253	1.277704095	0.441032708
EG545370	0.0	0.0
EG545385	-0.598637438	-1.568842835
EG545391	0.148098639	-1.023846742
EG545758	0.378511623	-0.356934545
EG545861	1.0	0.0
EG545878	0.15787966	-0.120899433
EG545886	-0.639410285	0.571156701
EG545929	-0.30256277	0.821029859
EG545963	0.485426827	1.925999419
EG546036	-0.434402824	0.140862536
EG546038	0.0	0.0
EG546143	0.775161918	0.49433238
EG546150	0.445625819	-0.943416472
EG546166	-0.325400287	-0.576599028
EG546250	0.0	-0.61667136
EG546282	0.0	0.389946518
EG546325	-0.796466606	-1.123382416
EG546337	-0.940760797	0.147104294
EG546347	0.249978253	0.407175382
EG546487	-0.328622747	-0.299560282
EG546524	-0.415037499	-0.762960803
EG546623	0.925999419	-1.0
EG546638	-0.94753258	-0.487665299
EG546894	0.378511623	-0.802060622
EG546896	-1.487938046	0.793549123
EG546913	0.707819249	1.0
EG546954	0.395928676	-0.485426827
EG546980	-0.114458725	-0.785875195
EG547109	-0.485426827	-1.485426827
EG547347	0.0	0.485426827
EG547447	-0.880418384	-0.441371647
EG574081	-0.347923303	-0.22026612
EG574082	0.047305715	0.488100961
EG574083	-0.364572432	-1.381090167
EG574403	-0.61667136	0.519374159
EG574415	0.0	-0.397335498
EG619517	-1.159198595	0.070389328
EG620119	0.018237959	0.003652864
EG620143	-0.006416742	-0.389614902
EG620835	0.028014376	0.765534746
EG620899	0.661414561	-0.446683126
EG621976	0.604591307	0.716927841
EG622139	0.504042505	-0.736965594
EG622222	0.675870997	-0.191048293
EG622236	-0.442786983	-0.26441431
EG622282	0.47045062	-0.280107919
EG622320	2.36757076	0.746024933
EG622335	0.0	0.0
EG622339	0.540579219	0.586580779
EG622384	0.184424571	0.510194732
EG622408	0.074000581	-0.43171624
EG622509	0.282399731	0.593679718
EG622976	-0.763807206	1.870716983
EG623172	-0.716207034	-0.764187063
EG623230	0.020510291	-0.58133489
EG623370	0.485426827	-0.499571009
EG623661	-0.580915668	-0.762823762
EG623818	0.359130293	-1.359889788
EG624124	-0.210019481	0.077759955
EG624138	-0.352814086	0.250213446
EG624153	-0.087462841	-0.390789953
EG624219	-0.029747343	0.534336428
EG624367	-0.578359766	0.06871275
EG624866	1.186096292	1.63840176
EG625029	1.455679484	-0.61667136
EG625054	-0.13960542	-0.013656052
EG625060	0.584962501	0.286881148
EG625321	0.0	0.30256277
EG625349	0.706268797	1.006426269
EG625424	0.120294234	0.545434137
EG625480	0.0	-0.438121112
EG625530	-0.716207034	-1.49683159
EG625540	0.162271429	0.765534746
EG625648	0.0	0.350497247
EG625660	0.20511443	0.136419198
EG625716	-0.655351829	0.794681092
EG625737	0.73289593	0.425021588
EG625835	-0.078002512	-1.381507876
EG625917	-0.068254292	0.06704518
EG626058	0.531381461	0.475919741
EG626175	-0.053850759	-0.029787431
EG626305	-0.029146346	0.060120992
EG626367	-0.360275701	-0.227189454
EG626549	0.540568381	-1.469485283
EG626571	0.357156583	0.336283388
EG626858	0.030373649	0.850622376
EG627022	-1.032083966	0.021995777
EG627094	0.357552005	-0.9510904
EG627299	-0.344395837	0.214042852
EG627311	0.263034406	-0.64385619
EG627352	0.51755241	-0.127389786
EG627371	-0.793549123	-0.9510904
EG627607	0.161280907	-1.707819249
EG627624	-0.731243945	-0.409885012
EG627636	-0.093109404	-0.584962501
EG627743	-0.787591667	-0.138706271
EG627844	0.804275529	0.06608919
EG627967	0.878009476	1.707819249
EG627998	-0.598637438	0.497499659
EG628040	0.183660027	-0.23908871
EG628586	-0.854149134	-0.900464326
EG628855	-0.554588852	-1.551015169
EG628870	-0.476438044	0.584962501
EG629219	-0.523561956	-0.450661409
EG629383	0.171297491	0.608032725
EG629595	-0.043902511	0.195527227
EG629643	-0.40599236	-2.159198595
EG629678	0.381090167	-0.079434467
EG629689	0.683526335	-1.385653692
EG629734	0.853158612	-1.30256277
EG630499	-0.513557228	0.231346198
EG630579	-0.707819249	-0.682259702
EG630825	0.456857675	-0.504472583
EG631304	0.599759503	0.067114196
EG631624	0.0	-0.047305715
EG631797	0.180572246	-0.169925001
EG631922	-0.898120386	-1.05246742
EG632248	-0.275836568	-0.06647326
EG632352	-0.341036918	-0.800230488
EG632778	-0.673189684	0.075551033
EG632802	2.36923381	-1.731912366
EG632832	-1.209453366	1.047305715
EG632964	0.30256277	0.0
EG633120	-0.04903623	0.129089362
EG633285	-1.137503524	-0.532495081
EG633570	-0.50765007	-0.122418942
EG633640	0.060754031	-0.603821528
EG633692	-0.423430298	0.371898845
EG634650	0.0	-0.087462841
EG634762	-1.378511623	0.902702799
EG635702	-0.076815597	-0.420843121
EG635919	-0.599912842	-0.768184325
EG635956	-0.046716499	0.240516969
EG637748	0.981439874	0.242074221
EG637758	-0.777607579	0.167109986
EG637913	-0.070389328	0.510194732
EG638262	-0.857980995	0.38466385
EG638695	0.190521906	0.017073513
EG639644	0.793549123	-0.527931556
EG640530	0.648527629	-1.121990524
EG640554	-0.385290156	-0.178337241
EG654432	0.093109404	0.821029859
EG654453	-0.584962501	-0.584962501
EG654465	0.889817082	1.047305715
EG664804	0.047305715	0.415037499
EG664821	0.506959989	0.0
EG664849	-0.702250739	-0.542992248
EG664855	0.0	0.0
EG664859	-0.341036918	-0.403355694
EG664876	0.430634354	0.830074999
EG665033	0.528928466	0.489805268
EG665075	0.192645078	0.0
EG665186	0.090197809	0.172180975
EG665210	1.31259023	-0.251538767
EG665239	0.937264245	-1.359895945
EG665369	1.484072584	0.097403118
EG665378	-1.244449342	0.107630252
EG665389	0.550197083	1.394278939
EG665413	-1.519374159	0.212544635
EG665509	0.867768772	0.406711856
EG665582	1.189824559	-0.130060541
EG665646	-0.526068812	0.419538892
EG665685	0.00256024	-0.020640996
EG665802	0.327574658	1.351074441
EG665806	-0.072756342	-0.080687846
EG665903	0.0	-0.935869663
EG665983	0.263034406	-0.093109404
EG666002	-0.671945802	-0.299560282
EG666009	-0.353636955	1.813068573
EG666085	-0.9510904	-0.450661409
EG666160	0.473931188	-0.736965594
EG666169	0.707218251	-0.519374159
EG666231	-0.300866479	-0.012600037
EG666387	-1.022367813	-0.715270523
EG666577	-0.17529303	-0.086719211
EG666609	-0.313222883	-0.197374501
EG666648	0.075050705	0.883303775
EG666668	0.108440032	-0.341875694
EG666731	0.925999419	0.576788569
EG666747	-1.0	0.40053793
EG666756	0.008467635	-0.462841553
EG666920	0.236440196	-0.973032952
EG666941	-0.707819249	-0.450661409
EG667063	1.239187664	0.265238677
EG667190	0.346159591	0.198477523
EG667378	-0.056583528	-0.024112456
EG667410	0.523473731	-0.307044451
EG667450	-0.700439718	0.870716983
EG667583	-1.095026607	0.765534746
EG667598	0.5334322	-0.84582907
EG667604	0.078002512	0.678071905
EG667705	0.0	1.199937571
EG667723	0.550197083	-0.192645078
EG667728	0.680143227	-0.09498795
EG667736	0.352301744	-0.647698256
EG667794	-0.580193257	0.405256478
EG667977	-0.786102833	0.04231624
EG668081	0.554588852	-0.469485283
EG668139	-0.767826558	0.485426827
EG668225	0.662965013	0.286881148
EG668300	0.038641615	-0.335224413
EG668310	0.0	0.505235308
EG668311	-0.876851769	-0.244418728
EG668356	-0.222392421	0.093109404
EG668360	0.0	1.180572246
EG668643	-0.371968777	-1.023846742
EG668668	-0.168157456	-0.082583284
EG668716	1.510194732	-0.890375509
EG668725	0.329307625	0.281770968
EG668761	0.197036847	-1.432959407
EG668829	-0.083268087	-0.113835897
EG668831	-0.043439261	0.533551971
EG668850	-0.256054571	-0.00764978
EG668921	-0.137503524	1.552541023
EG70793	0.480890047	0.551015169
EGF	-0.347165386	-0.190683562
EGFBP2	0.180572246	0.9510904
EGFL6	-1.043068722	-0.450661409
EGFL7	2.252004077	-0.043982181
EGFL8	0.174774401	0.368387406
EGFLAM	-0.176877762	0.23878686
EGFP	0.272525855	0.87244995
EGFR	0.184424571	0.452512205
EGLN1	-0.347019076	0.597673552
EGLN2	-0.982210687	-0.16112422
EGLN3	0.239727032	0.688055994
EGR1	-1.166218495	1.768629081
EGR2	-1.160108774	3.063967826
EGR3	-1.80562042	0.491129449
EGR4	-0.833783047	1.860275236
EHBP1	-0.980891177	1.087462841
EHBP1L1	0.56515402	-0.774036692
EHD1	-0.780730036	-0.838776476
EHD2	1.050626073	0.160464672
EHD3	-0.541389354	0.285402219
EHD4	0.469938584	0.360664222
EHF	-0.584962501	-0.500898236
EHHADH	-2.282933963	-0.470629825
EHMT1	-0.469485283	0.305413008
EHMT2	-0.17671477	0.18367221
EI24	-0.095944848	0.051093848
EID1	1.0	-0.458785395
EID2	1.263034406	1.197036847
EID3	-0.246160587	0.389946518
EIF1A	-0.332473274	-0.262382988
EIF1AD	0.177698708	-0.4961546
EIF1AY	-0.565597176	1.242856524
EIF1B	1.084970549	0.385989375
EIF2A	0.188763911	0.101679301
EIF2AK1	0.61322731	-0.909640333
EIF2AK2	1.683637074	0.094856764
EIF2AK3	-1.554347133	0.03562391
EIF2AK4	-0.625604485	-0.254572827
EIF2B1	0.116289129	-0.118023491
EIF2B2	-0.14923829	-0.181107207
EIF2B3	0.511593328	-0.578683078
EIF2B4	0.207387839	-0.255546549
EIF2B5	0.043096097	0.153856317
EIF2C1	0.0	-1.61667136
EIF2C2	-1.235888264	-0.686009276
EIF2C3	-0.59400764	0.61172941
EIF2C4	0.167109986	0.081529885
EIF2S1	1.065095028	1.093109404
EIF2S2	0.499435601	-0.39268319
EIF2S3X	-0.135261305	-0.438754761
EIF2S3Y	6.692812328	5.69095035
EIF3A	0.136722907	-0.368905265
EIF3B	0.026855492	-0.264222997
EIF3D	-0.286976392	-0.108921751
EIF3EIP	0.222401435	-0.100729745
EIF3F	-0.312237228	0.075777374
EIF3G	-0.174561342	-0.066551003
EIF3H	-0.518130992	-1.020464103
EIF3I	0.050042902	-0.322673433
EIF3K	0.169789607	-0.492980188
EIF3S1	-0.122856748	-0.289885625
EIF3S10	0.799922165	-0.701945401
EIF3S2	1.552541023	-0.053439259
EIF3S3	-1.180572246	0.874469118
EIF3S4	-0.164545781	-0.009622043
EIF3S5	-0.374934803	0.144451579
EIF3S6	-0.195130341	0.744742945
EIF3S8	0.240318639	-0.0988088
EIF4A1	-0.253914927	0.341431098
EIF4A2	-0.522812415	0.071560023
EIF4A3	-0.566168054	-0.349709994
EIF4B	-0.2039234	-0.018429568
EIF4E	-0.057880916	-2.17854605
EIF4E1B	0.180572246	0.0
EIF4E2	-0.455983049	-0.265908301
EIF4E3	1.149101698	0.648879144
EIF4EBP1	1.308893149	0.034117937
EIF4EBP2	-0.102270375	-0.269812068
EIF4EBP3	0.0	0.025995209
EIF4EL3	-0.282685263	0.30343577
EIF4ENIF1	0.20591615	-0.148388196
EIF4G1	-0.171091065	-0.180201148
EIF4G2	-0.279037721	-0.133330061
EIF4H	0.332609233	-0.075814723
EIF5	-0.801925944	-0.271529296
EIF5A	0.379334317	0.043099895
EIF5A2	-0.519374159	1.30256277
EIF5B	0.20737985	-0.438121112
EIF6	0.094896582	-0.201326486
ELA1	0.982572928	-1.424891309
ELA2	1.271289602	0.545906117
ELA2A	-2.87855277	0.501397784
ELA3B	-1.857980995	-0.321928095
ELAC1	0.337996464	0.729110611
ELAC2	-0.254906525	0.155278225
ELAVL1	0.370443263	-0.045302513
ELAVL2	-0.423807709	-0.30256277
ELAVL3	0.793549123	-0.022720077
ELAVL4	0.977279923	-0.450661409
ELF1	-0.929056909	0.206466603
ELF2	-0.810622636	-0.302773521
ELF3	-0.949959318	0.188445089
ELF5	-0.30256277	-0.765534746
ELFN1	-0.710493383	0.0
ELFN2	0.206450877	0.523561956
ELK1	-0.584962501	0.753360032
ELK3	-0.22228513	0.587641601
ELK4	-1.839203788	-0.606336152
ELL	-0.334987829	-0.033347653
ELL2	-0.506959989	-1.397335498
ELL3	-0.742509764	1.297750611
ELMO1	-1.129323707	0.5154774
ELMO2	0.982297998	0.870286178
ELMO3	-0.276580938	-0.522565964
ELMOD1	-1.178337241	0.243271151
ELMOD2	0.418604114	-0.747515514
ELMOD3	-0.128667664	-0.224560258
ELN	-0.38332864	-0.406625259
ELOF1	0.6175946	-0.071443367
ELOVL1	0.82037893	0.383839735
ELOVL2	-0.044394119	-0.897240426
ELOVL3	1.321928095	0.597901556
ELOVL4	-0.206450877	-0.61667136
ELOVL5	-0.710885197	0.059888089
ELOVL6	1.825115036	0.591360272
ELOVL7	1.131911676	0.643143572
ELP2	0.081569127	0.031530505
ELP3	0.195805419	0.03631798
ELP4	0.584962501	0.0
ELTD1	2.633461018	0.751877304
EMB	2.449375495	2.07411142
EMCN	1.544996093	-1.283652437
EMD	-1.374672724	0.147944458
EME2	-0.378511623	-0.436099115
EMG1	0.016290409	-0.184018981
EMID1	-0.628031223	-0.480544606
EMID2	-0.485426827	1.321928095
EMILIN1	1.316831514	0.774854051
EMILIN2	1.570499271	0.086245634
EMILIN3	0.038474148	-2.10433666
EML1	-1.693022247	0.459431619
EML2	0.097024454	0.808951707
EML3	-0.126537834	0.128908404
EML4	-0.821629126	0.219218174
EML5	-0.445139531	0.270089163
EMP1	-1.045651232	-0.549402713
EMP2	-0.325240829	-0.224706287
EMP3	0.13434714	0.279923674
EMR1	1.066963436	0.682831383
EMR4	0.847996907	1.042644337
EMU2-PENDING	-0.807354922	-0.544996093
EMX1	0.710493383	-0.365649472
EMX2	-0.378511623	-0.924051147
EMX2OS	-0.267933205	0.607682577
EN1	-0.287281952	-0.209453366
EN2	1.14974712	0.0
ENAH	-0.819036727	-0.083978393
ENAM	0.0	0.0
ENC1	-0.286599084	0.249139964
END3	-0.556393349	0.0
ENDOD1	1.033159353	-0.922543725
ENDOGL1	0.4382805	-0.05246742
ENG	2.038083502	-0.789232904
ENO1	0.345601943	0.523283759
ENO2	-1.887525271	-0.871992388
ENO3	-0.622309073	0.148591121
ENOPH1	0.358497672	0.044158466
ENOX1	0.0	-1.467778961
ENOX2	0.669175505	-0.967723597
ENPEP	1.159198595	0.209453366
ENPP1	-0.134431543	-0.206887001
ENPP2	0.272620455	1.397070953
ENPP3	0.238159737	0.238159737
ENPP4	0.856357021	-0.265710193
ENPP5	1.831201664	0.370338388
ENPP6	1.187627003	-0.647118977
ENPP7	0.0	0.900464326
ENSA	-0.022980655	-0.15306595
ENSMUSG00000033219	0.718229032	-0.373458396
ENSMUSG00000038442	-0.033947332	0.371968777
ENSMUSG00000042857	-0.415037499	-1.459431619
ENSMUSG00000043661	0.415037499	1.403355694
ENSMUSG00000043795	-0.181932034	0.412480643
ENSMUSG00000044227	0.491853096	-0.874469118
ENSMUSG00000045946	0.169925001	0.502500341
ENSMUSG00000049427	-0.263034406	0.543142325
ENSMUSG00000052143	0.0	-0.438121112
ENSMUSG00000053178	0.385377526	-0.226626078
ENSMUSG00000053338	3.047305715	1.450600844
ENSMUSG00000053512	-0.744742945	0.852895706
ENSMUSG00000053640	0.275634443	-0.537028024
ENSMUSG00000054044	0.823122238	1.321928095
ENSMUSG00000054212	0.292083584	-0.331824979
ENSMUSG00000056391	0.490986353	-0.106915204
ENSMUSG00000058057	0.921390165	1.632268215
ENSMUSG00000068790	0.378612233	2.411195433
ENSMUSG00000071316	-0.584962501	0.561115759
ENSMUSG00000073257	0.216811389	-0.882643049
ENSMUSG00000074075	-0.874884892	-0.27591248
ENSMUSG00000074822	0.254317189	-0.587478099
ENT2	0.551015169	-1.432959407
ENTHD1	0.450661409	-1.093109404
ENTPD1	0.0	0.228268988
ENTPD2	-0.654503434	1.432959407
ENTPD3	0.342887714	-1.180572246
ENTPD4	-0.317970081	0.345080915
ENTPD5	0.373767026	0.364940984
ENTPD6	-0.294620749	0.532175086
ENTPD7	0.726434927	-0.267794658
ENTPD8	0.799087306	-0.146841388
EOMES	-1.549773072	1.451211112
EP	0.0	1.552541023
EP300	-0.438966334	0.35769108
EP400	-0.364993524	-0.248820547
EPAS1	-0.222392421	0.795180208
EPB4.1	0.316057507	-0.96775801
EPB4.1L1	0.263034406	-0.30256277
EPB4.1L2	-0.688158458	0.35083001
EPB4.1L3	1.8423942	-0.877929413
EPB4.1L4A	-0.878693704	-0.495527417
EPB4.1L4B	1.963341529	0.594232622
EPB4.1L5	-0.83824893	-1.118644496
EPB4.2	-0.707819249	-0.137503524
EPB4.9	1.003317304	-1.573643449
EPB7.2	-0.173331603	-0.841122825
EPC1	-0.793211277	-0.300311828
EPDR1	1.57670435	-1.301128348
EPGN	-0.559427409	-0.967333811
EPHA1	0.263034406	1.16175107
EPHA10	-0.043068722	-0.841302254
EPHA2	-1.670294555	-0.688798312
EPHA3	-0.471305719	-0.306661338
EPHA4	-0.132339766	0.152789089
EPHA5	-0.047305715	0.087462841
EPHA6	-0.049327712	-0.352671618
EPHA7	0.047305715	0.232173442
EPHA8	-0.750972452	-0.139930261
EPHB1	-0.148098639	-0.118644496
EPHB2	1.140862536	-0.273018494
EPHB3	1.222392421	0.9510904
EPHB4	0.499306416	0.072314205
EPHB6	0.773034849	-0.080170349
EPHX1	-0.849083878	1.120988783
EPHX2	-0.760534065	-0.870286178
EPIM	-0.880418384	0.341036918
EPM2A	0.490325627	1.282933963
EPM2AIP1	-0.254382536	-0.088775934
EPN1	0.415037499	-0.553047321
EPN2	-0.409390936	0.817135943
EPN3	0.614709844	0.255257055
EPO	1.359895945	1.502500341
EPOR	1.332150955	-1.608440096
EPRS	-0.389985537	0.073885713
EPS15	0.264246536	0.018001167
EPS15-RS	0.318483145	0.098628033
EPS15L1	-0.445631997	0.001631086
EPS8	-0.207745645	0.856913044
EPS8L1	0.347923303	0.787902559
EPS8L2	0.0	-0.222392421
EPS8L3	0.0	0.079434467
EPSTI1	-0.012700879	-0.065997559
EPX	2.159198595	0.883902935
EPYC	0.180572246	0.61667136
ERAF	-0.092736786	-0.582359485
ERAL1	-0.443743083	-0.014554424
ERAP1	-0.982297998	1.263034406
ERAS	0.132450296	0.0
ERBB2	0.247927513	-0.214124805
ERBB2IP	-0.459153133	-0.077624318
ERBB3	-1.847996907	1.317190176
ERBB4	0.180572246	0.672425342
ERC1	-0.371968777	-0.222392421
ERCC1	0.160098397	1.431751373
ERCC2	-0.636153199	0.263034406
ERCC3	-0.230919611	0.153332455
ERCC4	-0.111031312	-0.016119665
ERCC5	-0.541744703	0.119135494
ERCC6	-1.473171675	-1.63076619
ERCC8	-0.337459247	-0.648273358
ERDR1	-1.894822434	-1.434079361
EREG	0.519374159	0.0
ERF	-0.694373717	0.303780748
ERG	-0.211504105	0.584962501
ERGIC1	0.051552329	0.17538755
ERGIC2	-0.026607255	-0.244104677
ERGIC3	0.31646567	0.178878286
ERH	0.404988542	-0.199576556
ERICH1	0.331391122	0.771731012
ERLIN1	0.486250989	0.279517779
ERLIN2	0.492878102	0.466436652
ERMAP	1.092818509	-1.636236378
ERMN	0.093109404	-0.093109404
ERMP1	0.783104875	0.105360855
ERN1	1.40541308	1.010943378
ERN2	-0.270089163	0.900464326
ERO1L	0.0	0.678071905
ERO1LB	-0.901721493	0.041957503
ERP29	0.188295626	0.125613862
ERRFI1	-1.474717184	-0.219029851
ES1	0.63076619	0.04580369
ES22	0.180572246	0.0
ES2EL	-0.179978666	0.972623561
ES31	0.032421478	-0.204013892
ESAM	1.123823522	0.084358436
ESCO1	-1.033683126	0.352671618
ESCO2	1.75185422	-0.481347472
ESD	0.165202591	-1.260694467
ESF1	0.975752454	0.137503524
